page_id,slug,corpus_role,tier_before,platform,tenant_host,source_url,jurisdiction,gov_id_before,tier_after_no_signals,fetched,gov_id_after,tier_after,changed,signals_used,country_after,state_after,ca_province_after
760,the-city-of-auburn-ca-traffic-committee-meeting,target,unverified,granicus,auburn.granicus.com,https://auburn.granicus.com/player/clip/1508?view_id=2,"The City of Auburn, CA",rtr:us:ca:auburn,unverified,True,us:place:0603204,registry,True,org_names,us,CA,
800,lloydminster-minutes-of-a-regular-council-meeting-meeting-2023-04-03-regular-cou,target,unverified,escribe,pub-lloydminster.escribemeetings.com,https://pub-lloydminster.escribemeetings.com/Meeting.aspx?Agenda=PostMinutes&Id=9f29f161-68f7-43c6-b3aa-21b3c361ca57&lang=English,"Lloydminster, AB/SK",rtr:us:ab/sk:lloydminster-ab-sk,unverified,True,rtr:us:ab/sk:lloydminster-ab-sk,unverified,False,,us,AB/SK,
839,haines-city-settlement-fl-2025-07-03-city-commission-meeting,target,unverified,escribe,pub-hainescity.escribemeetings.com,https://pub-hainescity.escribemeetings.com/Meeting.aspx?Agenda=Merged&Id=6b09cef9-27c5-41ee-8fd5-ac806614f06f&lang=English,"Haines City  Settlement, FL",rtr:us:fl:haines-city-settlement,unverified,True,us:place:1228400,registry,True,org_names,us,FL,
952,the-city-of-buffalo-ny-2018-11-20-legislation-committee-council-committee-meetin,target,unverified,iqm2,buffalony.iqm2.com,https://buffalony.iqm2.com/Citizens/SplitView.aspx?FileFormat=pdf&MeetingID=1668&MinutesID=1570&Mode=Video,"The City of Buffalo, NY",rtr:us:ny:buffalo,unverified,True,us:place:3611000,registry,True,org_names,us,NY,
1012,st-johns-river-water-management-district-fl-2021-02-09-governing-board-regular-m,target,unverified,iqm2,sjrwmd.iqm2.com,https://sjrwmd.iqm2.com/Citizens/SplitView.aspx?Format=Agenda&MeetingID=1175&Mode=Video,"St. Johns River Water Management District, FL",rtr:us:fl:st-johns-river-water-management-district,unverified,True,rtr:us:fl:st-johns-river-water-management-district,unverified,False,,us,FL,
1013,town-of-southampton-long-island-ny-2022-01-25-town-board-regular-town-board-meet,target,unverified,iqm2,southamptonny.iqm2.com,https://southamptonny.iqm2.com/Citizens/Detail_LegiFile.aspx?CssClass=&Frame=&ID=39402&MediaPosition=&MeetingID=8488,"Town of Southampton, Long Island, NY",rtr:us:ny:southampton-long-island,unverified,True,us:cousub:3610368473,registry,True,org_names,us,NY,
1046,pasorobles-ca-2026-01-27-development-plan-25-15-for-the-highland-s-senior-afford,target,unverified,escribe,pub-pasorobles.escribemeetings.com,https://pub-pasorobles.escribemeetings.com/Meeting.aspx?Agenda=Agenda&Id=612d85f8-8bde-4eef-91ed-1d7c498afc26&Item=24&Tab=attachments&lang=English,"Paso Robles, CA",rtr:us:ca:paso-robles,unverified,True,rtr:us:ca:paso-robles,unverified,False,,us,CA,
1066,el-paso-de-robles-ca-2025-08-05-city-council,target,unverified,escribe,pub-pasorobles.escribemeetings.com,https://pub-pasorobles.escribemeetings.com/Meeting.aspx?Agenda=Agenda&Id=100c2365-b8a4-4f85-acce-9eadeaa03946&lang=English,"Paso Robles, CA",rtr:us:ca:paso-robles,unverified,True,rtr:us:ca:paso-robles,unverified,False,,us,CA,
1124,dallas-isd-tx-2025-12-18-dec-18-2025-board-meetings,target,unverified,swagit,dallasisdtx.new.swagit.com,https://dallasisdtx.new.swagit.com/videos/367071,"Dallas ISD, TX",rtr:us:tx:dallas-isd,unverified,True,us:place:4819000,registry,True,org_names,us,TX,
1138,birdville-isd-tx-2020-11-19-nov-19-2020-regular-board-meetings,target,unverified,swagit,birdvilleisdtx.new.swagit.com,https://birdvilleisdtx.new.swagit.com/videos/107455,"Birdville ISD, TX",rtr:us:tx:birdville-isd,unverified,True,rtr:us:tx:birdville-isd,unverified,False,,us,TX,
1149,carroll-isd-tx-2024-02-26-feb-26-2024-school-board,target,unverified,swagit,carrollisdtx.new.swagit.com,https://carrollisdtx.new.swagit.com/videos/298345,"Carroll ISD, TX",rtr:us:tx:carroll-isd,unverified,True,rtr:us:tx:carroll-isd,unverified,False,,us,TX,
1150,cerritos-college-ca-2021-12-15-dec-15-2021-board-meeting,target,unverified,swagit,cerritos.new.swagit.com,https://cerritos.new.swagit.com/videos/150538,"Cerritos College, CA",rtr:us:ca:cerritos-college,unverified,True,us:place:0612552,registry,True,org_names,us,CA,
1173,hays-cisd-tx-2026-03-30-mar-30-2026-board-meeting,target,unverified,swagit,hayscisdtx.new.swagit.com,https://hayscisdtx.new.swagit.com/videos/379597?ts=4493,"Hays CISD, TX",rtr:us:tx:hays-cisd,unverified,True,us:place:4811080,registry,True,org_names,us,TX,
1186,meridian-apr-13-2026-planning-commission-homtv,target,unverified,swagit,meridianmi.new.swagit.com,https://meridianmi.new.swagit.com/videos/381956,Meridian,rtr:us:mi:meridian,unverified,True,rtr:us:mi:meridian,unverified,False,,us,MI,
1198,yorba-linda-usd-ca-2026-02-10-feb-10-2026-board-meeting-placentia,target,unverified,swagit,pylusd.new.swagit.com,https://pylusd.new.swagit.com/videos/374787?ref=spotlightschools.com&ts=5436,"Yorba Linda USD, CA",rtr:us:ca:yorba-linda-usd,unverified,True,us:place:0602000,registry,True,org_names,us,CA,
1201,richardson-isd-tx-2026-04-23-apr-23-2026-called-meeting-work-session,target,unverified,swagit,richardsonisdtx.new.swagit.com,https://richardsonisdtx.new.swagit.com/videos/383322,"Richardson ISD, TX",rtr:us:tx:richardson-isd,unverified,True,rtr:us:tx:richardson-isd,unverified,False,,us,TX,
1237,cape-fear-public-utility-authority-nc-2019-07-10-authority-board-regular-meeting,target,unverified,iqm2,cfpua.iqm2.com,https://cfpua.iqm2.com/Citizens/SplitView.aspx?Format=Minutes&MeetingID=1274&Mode=Video,"Cape Fear Public Utility Authority, NC",rtr:us:nc:cape-fear-public-utility-authority,unverified,True,rtr:us:nc:cape-fear-public-utility-authority,unverified,False,,us,NC,
1258,meeting-89d6b1,target,unverified,iqm2,northkingstownschoolri.iqm2.com,https://northkingstownschoolri.iqm2.com/Citizens/SplitView.aspx?Format=Agenda&MeetingID=1434&Mode=Video,"North Kingstown School Committee, RI",rtr:us:ri:north-kingstown-school-committee,unverified,True,rtr:us:ri:north-kingstown-school-committee,unverified,False,,us,RI,
1263,meeting-954276,target,unverified,iqm2,buffalony.iqm2.com,https://buffalony.iqm2.com/Citizens/SplitView.aspx?MeetingID=1579&Mode=Video,"The City of Buffalo, NY",rtr:us:ny:buffalo,unverified,True,us:place:3611000,registry,True,org_names,us,NY,
1267,city-of-menifee-nbsp-ca-2019-12-05-regular-meeting-12-05-2019,target,unverified,youtube,cityofmenifee.primegov.com,https://cityofmenifee.primegov.com/Portal/Meeting?meetingTemplateId=2395,"City of Menifee&nbsp, CA",rtr:us:ca:menifee-nbsp,unverified,True,us:place:0646842,registry,True,org_names,us,CA,
1330,the-town-of-bethany-beach-de-2025-12-09-chac-meeting-12-09-2025-10-00-am-audio,target,unverified,granicus,bethanybeach.granicus.com,https://bethanybeach.granicus.com/player/clip/1157?view_id=2,"The Town of Bethany Beach, DE",rtr:us:de:bethany-beach,unverified,True,us:place:1005690,registry,True,org_names,us,DE,
1399,park-ridge-park-district-il-2015-11-05-board-of-commissioners-regular-board-meet,target,unverified,iqm2,prparkdistrictil.iqm2.com,https://prparkdistrictil.iqm2.com/Citizens/SplitView.aspx?Format=Agenda&Format=Agendahttp%3A%2F%2Fprparkdistrictil.iqm2.com%2FCitizens%2FSplitView.aspx%3FMode%3DVideo&MeetingID=1094&MeetingID=1094&Mode=Video,"Park Ridge Park District, IL",rtr:us:il:park-ridge-park-district,unverified,True,rtr:us:il:park-ridge-park-district,unverified,False,,us,IL,
1400,ranson-wv-2017-07-10-planning-commission-regular-meeting,target,unverified,iqm2,ransonwv.iqm2.com,https://ransonwv.iqm2.com/Citizens/SplitView.aspx?Format=Agenda&MeetingID=1048&Mode=Video,"Ranson, WV",rtr:us:wv:ranson,unverified,True,rtr:us:wv:ranson,unverified,False,,us,WV,
1404,town-of-smithtown-smithtown-ny-2020-12-15-town-board-regular-meeting,target,unverified,iqm2,smithtownny.iqm2.com,https://smithtownny.iqm2.com/Citizens/SplitView.aspx?Format=Minutes&MeetingID=2287&Mode=Video,"Town of Smithtown,Smithtown NY",rtr:us:ny:smithtown-smithtown,unverified,True,us:cousub:3610368000,registry,True,org_names,us,NY,
1405,town-of-southold-long-island-ny-2022-11-29-town-board-work-session,target,unverified,iqm2,southoldtown.iqm2.com,https://southoldtown.iqm2.com/Citizens/SplitView.aspx?Format=None&MeetingID=1793&Mode=Video,"Town of Southold, Long Island, NY",rtr:us:ny:southold-long-island,unverified,True,us:cousub:3610369463,registry,True,org_names,us,NY,
1423,west-basin-municipal-water-district-ca-2024-08-26-board-of-directors-regular,target,unverified,iqm2,wbmwdca.iqm2.com,https://wbmwdca.iqm2.com/Citizens/Detail_LegiFile.aspx?CssClass=&Frame=&ID=4479&MediaPosition=&MeetingID=2526,"West Basin Municipal Water District, CA",rtr:us:ca:west-basin-municipal-water-district,unverified,True,rtr:us:ca:west-basin-municipal-water-district,unverified,False,,us,CA,
1424,west-county-wastewater-district-ca-2020-05-20-board-of-directors-regular-board-m,target,unverified,iqm2,wcwdca.iqm2.com,https://wcwdca.iqm2.com/Citizens/Detail_LegiFile.aspx?CssClass=&Frame=&ID=1541&MediaPosition=&MeetingID=1118,"West County Wastewater District, CA",rtr:us:ca:west-county-wastewater-district,unverified,True,rtr:us:ca:west-county-wastewater-district,unverified,False,,us,CA,
1434,july13-2026-town-of-bladensburg-maryland-meetings-hub-2026-07-15-council-meeting,target,unverified,youtube,bladensburgtown-md.municodemeetings.com,https://bladensburgtown-md.municodemeetings.com/bc-towncouncil/page/town-bladensburg-council-meeting-july13-2026,"July13, 2026 | Town of Bladensburg Maryland Meetings Hub",rtr:us:md:july13-2026-town-of-bladensburg-maryland-meetings-hub,unverified,True,us:place:2407850,registry,True,org_names,us,MD,
1437,columbus-wisconsin-meetings-hub-2026-08-14-columbus-wi-plan-commission-meeting-f,target,unverified,youtube,columbus-wi.municodemeetings.com,https://columbus-wi.municodemeetings.com/bc-pcm/page/plan-commission-meeting-18,Columbus Wisconsin Meetings Hub,rtr:us:wi:columbus-wisconsin-meetings-hub,unverified,True,us:place:5516450,registry,True,org_names,us,WI,
1444,municode-portal-2026-08-04-bma-meeting-8-4-2026,target,unverified,youtube,kingsport-tn.municodemeetings.com,https://kingsport-tn.municodemeetings.com/bc-bma/page/board-mayor-and-aldermen-business-meeting-75,Municode Portal,rtr:us:tn:municode-portal,unverified,True,us:place:4739560,registry,True,org_names,us,TN,
1446,municode-portal-2026-07-22-virtual-893rd-historic-district-commission-meeting-7,target,unverified,youtube,laurel-md.municodemeetings.com,https://laurel-md.municodemeetings.com/bc-hdc/page/historic-district-commission-2,Municode Portal,rtr:us:md:municode-portal,unverified,True,us:place:2445900,registry,True,org_names,us,MD,
1449,madeira-beach-florida-meetings-hub-2026-08-13-august-12-2026-boc-regular-meeting,target,unverified,youtube,madeirabeach-fl.municodemeetings.com,https://madeirabeach-fl.municodemeetings.com/bc-boc/page/board-commissioners-regular-meeting-166,Madeira Beach Florida Meetings Hub,rtr:us:fl:madeira-beach-florida-meetings-hub,unverified,True,us:place:1242400,registry,True,org_names,us,FL,
1450,city-of-richwood-texas-2026-08-10-city-of-richwood-city-council-meeting-08-10-20,target,unverified,youtube,richwood-tx.municodemeetings.com,https://richwood-tx.municodemeetings.com/bc-citycouncil/page/city-council-meeting-62,City of Richwood Texas,rtr:us:tx:richwood-texas,unverified,True,us:place:4861904,registry,True,org_names,us,TX,
1454,walton-county-meetings-portal-2026-08-06-planning-commission-meeting-august-6th,target,unverified,youtube,waltoncounty-ga.municodemeetings.com,https://waltoncounty-ga.municodemeetings.com/bc-pc/page/planning-commission-meeting-13,Walton County Meetings Portal,rtr:us:ga:walton-county-meetings-portal,unverified,True,us:county:13297,registry,True,org_names,us,GA,
1455,willow-park-texas-meetings-hub-2026-07-29-july-28-2026-city-council-meeting,target,unverified,youtube,willowpark-tx.municodemeetings.com,https://willowpark-tx.municodemeetings.com/bc-citycouncil/page/city-council-meeting-july-28-2026,Willow Park Texas Meetings Hub,rtr:us:tx:willow-park-texas-meetings-hub,unverified,True,us:place:4879492,registry,True,org_names,us,TX,
1634,city-of-paramount-retiree-ca-2025-03-11-city-of-paramount-city-council-meeting-3,target,unverified,youtube,paramountcity.primegov.com,https://paramountcity.primegov.com/Portal/Meeting?meetingTemplateId=604,"City of Paramount Retiree, CA",rtr:us:ca:paramount-retiree,unverified,True,us:place:0655618,registry,True,org_names,us,CA,
1639,city-of-reno-logo-nv-2026-01-07-reno-city-planning-commission-january-7-2026,target,unverified,youtube,reno.primegov.com,https://reno.primegov.com/Portal/Meeting?meetingTemplateId=8112,"City of Reno Logo"", NV",rtr:us:nv:reno-logo,unverified,True,us:place:3260600,registry,True,org_names,us,NV,
1775,the-city-of-la-crosse-wi-2025-12-11-common-council-on-2025-12-11-6-00-pm,target,unverified,granicus,cityoflacrosse.granicus.com,https://cityoflacrosse.granicus.com/player/clip/2181?view_id=1,"The City of La Crosse, WI",rtr:us:wi:la-crosse,unverified,True,us:place:5336850,registry,True,org_names,us,WA,
1817,capital-metro-austin-tx-2010-09-24-board-of-directors-regular-meeting,target,unverified,iqm2,capmetrotx.iqm2.com,https://capmetrotx.iqm2.com/Citizens/SplitView.aspx?Format=None&MeetingID=1126&Mode=Video,"Capital Metro, Austin TX",rtr:us:tx:capital-metro-austin,unverified,True,rtr:us:tx:capital-metro-austin,unverified,False,,us,TX,
1824,del-valle-isd-tx-2022-03-29-mar-29-2022-special-board-meetings,target,unverified,swagit,delvalleisdtx.new.swagit.com,https://delvalleisdtx.new.swagit.com/videos/235655,"Del Valle ISD, TX",rtr:us:tx:del-valle-isd,unverified,True,rtr:us:tx:del-valle-isd,unverified,False,,us,TX,
1835,irving-isd-tx-2014-11-10-nov-10-2014-work-session,target,unverified,swagit,irvingisdtx.new.swagit.com,https://irvingisdtx.new.swagit.com/videos/24179,"Irving ISD, TX",rtr:us:tx:irving-isd,unverified,True,rtr:us:tx:irving-isd,unverified,False,,us,TX,
1846,lubbock-isd-tx-2022-10-13-oct-13-2022-board-meeting-workshop,target,unverified,swagit,lubbockisdtx.new.swagit.com,https://lubbockisdtx.new.swagit.com/videos/278234,"Lubbock ISD, TX",rtr:us:tx:lubbock-isd,unverified,True,rtr:us:tx:lubbock-isd,unverified,False,,us,TX,
1886,warrington-township-pa-2016-12-15-dec-15-2016-planning-commission,target,unverified,swagit,warringtonpa.new.swagit.com,https://warringtonpa.new.swagit.com/videos/164851,"Warrington Township, PA",rtr:us:pa:warrington-township,unverified,True,rtr:us:pa:warrington-township,unverified,False,,us,PA,
1922,the-city-of-clawson-mi-city-council-meeting,target,unverified,granicus,clawson.granicus.com,https://clawson.granicus.com/player/clip/1208?view_id=4,"The City of Clawson, MI",rtr:us:mi:clawson,unverified,True,us:place:2616160,registry,True,org_names,us,MI,
1932,capital-metro-austin-tx-2017-05-22-board-of-directors-regular-meeting,target,unverified,iqm2,capmetrotx.iqm2.com,https://capmetrotx.iqm2.com/Citizens/SplitView.aspx?MeetingID=1660&Mode=Video,"Capital Metro, Austin TX",rtr:us:tx:capital-metro-austin,unverified,True,rtr:us:tx:capital-metro-austin,unverified,False,,us,TX,
1940,aledo-isd-tx-2025-03-17-mar-17-2025-board-of-trustees,target,unverified,swagit,aledoisdtx.new.swagit.com,https://aledoisdtx.new.swagit.com/videos/337592,"Aledo ISD, TX",rtr:us:tx:aledo-isd,unverified,True,rtr:us:tx:aledo-isd,unverified,False,,us,TX,
1941,allen-isd-tx-2026-06-15-jun-15-2026-regular-meetings,target,unverified,swagit,allenisd.new.swagit.com,https://allenisd.new.swagit.com/videos/391142,"Allen ISD, TX",rtr:us:tx:allen-isd,unverified,True,rtr:us:tx:allen-isd,unverified,False,,us,TX,
1973,cedar-hill-isd-tx-2025-04-23-apr-23-2025-school-board-candidate-forum,target,unverified,swagit,chisd.new.swagit.com,https://chisd.new.swagit.com/videos/340938,"Cedar Hill ISD, TX",rtr:us:tx:cedar-hill-isd,unverified,True,rtr:us:tx:cedar-hill-isd,unverified,False,,us,TX,
1979,corpus-christi-isd-tx-2025-11-20-nov-20-2025-special-called-meeting,target,unverified,swagit,corpuschristiisdtx.new.swagit.com,https://corpuschristiisdtx.new.swagit.com/videos/361710,"Corpus Christi ISD, TX",rtr:us:tx:corpus-christi-isd,unverified,True,rtr:us:tx:corpus-christi-isd,unverified,False,,us,TX,
1981,fair-fire-department-tx-2024-11-21-nov-21-2024-esd-9-board-meeting-cy,target,unverified,swagit,cyfairfd.new.swagit.com,https://cyfairfd.new.swagit.com/videos/321161,"Fair Fire Department, TX",rtr:us:tx:fair-fire-department,unverified,True,rtr:us:tx:fair-fire-department,unverified,False,,us,TX,
1992,fort-bend-county-isd-tx-2025-12-01-dec-01-2025-special-called-meeting,target,unverified,swagit,fortbendisd.new.swagit.com,https://fortbendisd.new.swagit.com/videos/362231/transcript,"Fort Bend County ISD, TX",rtr:us:tx:fort-bend-county-isd,unverified,True,rtr:us:tx:fort-bend-county-isd,unverified,False,,us,TX,
1993,frisco-isd-tx-2025-03-10-mar-10-2025-board-of-trustees,target,unverified,swagit,friscoisdtx.new.swagit.com,https://friscoisdtx.new.swagit.com/videos/337035/transcript,"Frisco ISD, TX",rtr:us:tx:frisco-isd,unverified,True,rtr:us:tx:frisco-isd,unverified,False,,us,TX,
1994,garland-isd-tx-2024-11-19-nov-19-2024-board-of-trustees-meeting,target,unverified,swagit,garlandisdtx.new.swagit.com,https://garlandisdtx.new.swagit.com/videos/320746/transcript,"Garland ISD, TX",rtr:us:tx:garland-isd,unverified,True,us:place:4829000,registry,True,org_names,us,TX,
1997,lamar-cisd-tx-2024-12-17-dec-17-2024-regular-school-board-meeting,target,unverified,swagit,lamarcisdtx.new.swagit.com,https://lamarcisdtx.new.swagit.com/videos/323028/transcript,"Lamar CISD, TX",rtr:us:tx:lamar-cisd,unverified,True,rtr:us:tx:lamar-cisd,unverified,False,,us,TX,
2002,plano-isd-tx-2023-02-13-feb-13-2023-special-called-meeting,target,unverified,swagit,planoisdtx.new.swagit.com,https://planoisdtx.new.swagit.com/videos/208230/transcript,"Plano ISD, TX",rtr:us:tx:plano-isd,unverified,True,rtr:us:tx:plano-isd,unverified,False,,us,TX,
2007,upper-providence-pa-2022-12-07-dec-07-2022-planning-commission,target,unverified,swagit,uprovmontco.new.swagit.com,https://uprovmontco.new.swagit.com/videos/190760/transcript,"Upper Providence, PA",rtr:us:pa:upper-providence,unverified,True,rtr:us:pa:upper-providence,unverified,False,,us,PA,
2010,the-woodlands-township-tx-2026-07-16-jul-16-2026-board-of-directors-regular-meet-8cd332,target,unverified,swagit,woodlandstx.new.swagit.com,https://woodlandstx.new.swagit.com/videos/393788/transcript,"The Woodlands Township, TX",rtr:us:tx:the-woodlands-township,unverified,True,rtr:us:tx:the-woodlands-township,unverified,False,,us,TX,
2062,carpinteria-valley-water-district-ca-2025-01-22-regular-board-cgsa-meeting,target,unverified,granicus,cvwd.granicus.com,https://cvwd.granicus.com/player/clip/229?view_id=1,"Carpinteria Valley Water District, CA",rtr:us:ca:carpinteria-valley-water-district,unverified,True,rtr:us:ca:carpinteria-valley-water-district,unverified,False,,us,CA,
2079,deerfield-township-oh-deerfield-regional-storm-water-board-meeting,target,unverified,granicus,deerfield.granicus.com,https://deerfield.granicus.com/player/clip/546?view_id=7,"Deerfield Township, OH",rtr:us:oh:deerfield-township,unverified,True,rtr:us:oh:deerfield-township,unverified,False,,us,OH,
2081,the-city-of-deland-2021-12-02-historic-preservation-board,target,unverified,granicus,delandfl.granicus.com,https://delandfl.granicus.com/player/clip/282?view_id=1,The City Of DeLand,rtr:us:fl:deland,unverified,True,us:place:1216875,registry,True,org_names,us,FL,
2095,colorado-joint-education-virtual-online-only-sep-23rd-2020,target,unverified,granicus,coloradoga.granicus.com,https://coloradoga.granicus.com/MediaPlayer.php?clip_id=15560,Colorado,rtr:us:ga:colorado,unverified,True,rtr:us:ga:colorado,unverified,False,,us,GA,
2105,the-city-of-east-lansing-mi-2019-07-16-city-council-meeting,target,unverified,granicus,eastlansing.granicus.com,https://eastlansing.granicus.com/player/clip/1211?view_id=2,"The City of East Lansing, MI",rtr:us:mi:east-lansing,unverified,True,us:place:2624120,registry,True,org_names,us,MI,
2128,town-of-east-hampton-long-island-ny-2015-04-16-east-hampton-town-board-regular-m,target,unverified,iqm2,easthamptontown.iqm2.com,https://easthamptontown.iqm2.com/Citizens/SplitView.aspx?MeetingID=1663&Mode=Video,"Town of East Hampton, Long Island, NY",rtr:us:ny:east-hampton-long-island,unverified,True,us:cousub:3610322194,registry,True,org_names,us,NY,
2172,the-woodlands-township-tx-2026-08-17-aug-17-2026-budget-workshop-1,target,unverified,swagit,public.destinyhosted.com,https://public.destinyhosted.com/agenda_publish.cfm?dsp=ag&get_month=8&get_year=2026&id=96635&mt=ALL&seq=4147,"The Woodlands Township, TX",rtr:us:tx:the-woodlands-township,unverified,True,rtr:us:tx:the-woodlands-township,unverified,False,,us,TX,
2200,islamorada-fl-2023-07-06-village-council-meeting,target,unverified,civicclerk,islamoradafl.portal.civicclerk.com,https://islamoradafl.portal.civicclerk.com/event/116/media,"Islamorada, FL",rtr:us:fl:islamorada,unverified,True,rtr:us:fl:islamorada,unverified,False,,us,FL,
2201,incline-village-nv-2024-08-28-regular-meeting-of-the-board-of-trustees,target,unverified,civicclerk,ivgid.portal.civicclerk.com,https://ivgid.portal.civicclerk.com/event/208/media,"Incline Village, NV",rtr:us:nv:incline-village,unverified,True,rtr:us:nv:incline-village,unverified,False,,us,NV,
2279,north-kingstown-school-committee-ri-2013-03-12-north-kingstown-school-committee,target,unverified,iqm2,northkingstownschoolri.iqm2.com,https://northkingstownschoolri.iqm2.com/Citizens/SplitView.aspx?MeetingID=1154&Mode=Video,"North Kingstown School Committee, RI",rtr:us:ri:north-kingstown-school-committee,unverified,True,rtr:us:ri:north-kingstown-school-committee,unverified,False,,us,RI,
2291,the-city-of-harrisonburg-va-2025-12-09-city-council-on-2025-12-09-7-00-pm,target,unverified,granicus,harrisonburg-va.granicus.com,https://harrisonburg-va.granicus.com/player/clip/1234?view_id=4,"The City of Harrisonburg, VA",rtr:us:va:harrisonburg,unverified,True,us:place:5135624,registry,True,org_names,us,VA,
2333,2025-08-11-governance-and-priorities-committee,target,unverified,escribe,pub-lloydminster.escribemeetings.com,https://pub-lloydminster.escribemeetings.com/Meeting.aspx?Agenda=Agenda&Id=0408d8b5-2154-47da-a27b-e27fc504f030&lang=English,,rtr:us:ab/sk:lloydminster-ab-sk,unverified,True,rtr:us:ab/sk:lloydminster-ab-sk,unverified,False,,us,AB/SK,
2342,park-ridge-park-district-il-2014-06-26-board-of-commissioners-special-board-meet,target,unverified,iqm2,prparkdistrictil.iqm2.com,https://prparkdistrictil.iqm2.com/Citizens/SplitView.aspx?MeetingID=1073&Mode=Video,"Park Ridge Park District, IL",rtr:us:il:park-ridge-park-district,unverified,True,rtr:us:il:park-ridge-park-district,unverified,False,,us,IL,
2351,the-town-of-hooksett-nh-2026-04-08-town-council,target,unverified,granicus,hooksett.granicus.com,https://hooksett.granicus.com/player/clip/2833?view_id=2,"The Town of Hooksett, NH",rtr:us:nh:hooksett,unverified,True,us:cousub:3301337300,registry,True,org_names,us,NH,
2357,the-city-of-huntington-park-ca-2016-10-04-october-4-2016-city-council-meeting-pa,target,unverified,granicus,huntingtonpark.granicus.com,https://huntingtonpark.granicus.com/player/clip/566?view_id=2,"The City of Huntington Park, CA",rtr:us:ca:huntington-park,unverified,True,us:place:0636056,registry,True,org_names,us,CA,
2387,ranson-wv-2017-07-10-planning-commission-regular-meeting-c2643b,target,unverified,iqm2,ransonwv.iqm2.com,https://ransonwv.iqm2.com/Citizens/SplitView.aspx?MeetingID=1048&Mode=Video,"Ranson, WV",rtr:us:wv:ranson,unverified,True,rtr:us:wv:ranson,unverified,False,,us,WV,
2420,town-of-smithtown-smithtown-ny-2016-11-17-town-board-regular-meeting-budget-hear,target,unverified,iqm2,smithtownny.iqm2.com,https://smithtownny.iqm2.com/Citizens/SplitView.aspx?MeetingID=1747&Mode=Video,"Town of Smithtown,Smithtown NY",rtr:us:ny:smithtown-smithtown,unverified,True,us:cousub:3610368000,registry,True,org_names,us,NY,
2441,city-of-lake-havasu-az-2022-09-13-city-council-on-2022-09-13-6-00-pm-regular-mee,target,unverified,granicus,lakehavasucity.granicus.com,https://lakehavasucity.granicus.com/player/clip/1475?view_id=3,"City of Lake Havasu, AZ",rtr:us:az:lake-havasu,unverified,True,rtr:us:az:lake-havasu,unverified,False,,us,AZ,
2454,the-city-of-lincoln-park-mi-city-council,target,unverified,granicus,lincolnpark-mi.granicus.com,https://lincolnpark-mi.granicus.com/player/clip/338?view_id=2,"The City of Lincoln Park, MI",rtr:us:mi:lincoln-park,unverified,True,us:place:2647800,registry,True,org_names,us,MI,
2455,the-city-of-live-oak-texas-2022-09-13-city-council-regular-meeting,target,unverified,granicus,liveoaktx.granicus.com,https://liveoaktx.granicus.com/player/clip/470?view_id=1,The City of Live Oak Texas,rtr:us:tx:live-oak-texas,unverified,True,us:place:4843096,registry,True,org_names,us,TX,
2502,farmingville-ny-2026-06-11-town-board-meeting-planning-board-at-3pm-town-board-a,target,unverified,civicclerk,brookhavenny.portal.civicclerk.com,https://brookhavenny.portal.civicclerk.com/event/4068/media,"Farmingville, NY",rtr:us:ny:farmingville,unverified,True,us:cousub:3610310000,registry,True,org_names,us,NY,
2528,the-city-of-morgantown-wv-city-council-committee-of-the-whole,target,unverified,granicus,morgantown.granicus.com,https://morgantown.granicus.com/player/clip/897?view_id=2,"The City of Morgantown, WV",rtr:us:wv:morgantown,unverified,True,us:place:5455756,registry,True,org_names,us,WV,
2553,the-town-of-north-salem-ny-town-board-meeting,target,unverified,granicus,northsalem.granicus.com,https://northsalem.granicus.com/player/clip/740?view_id=3,"The Town of North Salem, NY",rtr:us:ny:north-salem,unverified,True,us:place:1855080,registry,True,org_names,us,IN,
2595,dickinson-isd-tx-2024-07-22-jul-22-2024-school-board-meetings,target,unverified,swagit,dickinsonisdtx.new.swagit.com,https://dickinsonisdtx.new.swagit.com/videos/310785,"Dickinson ISD, TX",rtr:us:tx:dickinson-isd,unverified,True,rtr:us:tx:dickinson-isd,unverified,False,,us,TX,
2604,pedernals-electric-cooperative-tx-2020-12-18-board-of-directors-on-2020-12-18-9,target,unverified,granicus,pec.granicus.com,https://pec.granicus.com/player/clip/537?view_id=1,"Pedernals Electric Cooperative, TX",rtr:us:tx:pedernals-electric-cooperative,unverified,True,rtr:us:tx:pedernals-electric-cooperative,unverified,False,,us,TX,
2609,city-of-petersburg-ak-2013-08-19-city-council-view-borough-assembly-meeting-2nd,target,unverified,granicus,petersburg.granicus.com,https://petersburg.granicus.com/player/clip/1464?view_id=2,"City of Petersburg, AK",rtr:us:ak:petersburg,unverified,True,us:county:02195,registry,True,org_names,us,AK,
2687,the-city-of-redmond-wa-2025-06-03-city-council-on-2025-06-03-7-00-pm-business-me,target,unverified,granicus,redmond.granicus.com,https://redmond.granicus.com/player/clip/3124?view_id=2,"The City of Redmond, WA",rtr:us:wa:redmond,unverified,True,us:place:5357535,registry,True,org_names,us,WA,
2708,hutto-isd-tx-2024-07-16-jul-16-2024-board-of-trustees,target,unverified,swagit,huttoisdtx.new.swagit.com,https://huttoisdtx.new.swagit.com/videos/310386,"Hutto ISD, TX",rtr:us:tx:hutto-isd,unverified,True,rtr:us:tx:hutto-isd,unverified,False,,us,TX,
