gov_id,unit_name,platform,outcome,reason,seed_url,title,date,page_url
us:place:2919252,"De Soto city, MO",civicclerk,skipped,civicclerk: no civicclerk link found on hit_source_url or first 4 hop2_urls,,,,
us:place:2941168,"Lebanon city, MO",civicclerk,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://lebanonmo.portal.civicclerk.com/event/625/media,Park Board,2026-09-09,
us:place:2946586,"Maryland Heights city, MO",youtube,skipped,"youtube channel: checked 40 channel video(s), none looked like a real meeting (https://www.youtube.com/@cityofmarylandheights)",,,,
us:place:2953624,"Oak Grove city, MO",youtube,skipped,"youtube: title looks like a non-meeting video (no governing-body keyword in title), not ingested: '' (https://www.youtube.com/watch?v=8qePLwulFwk)",,,,
us:place:2954074,"O'Fallon city, MO",cablecast,skipped,cablecast: no cablecast link found on hit_source_url or first 4 hop2_urls,,,,
us:place:2958394,"Pleasant Hill city, MO",municode_meetings,skipped,municode_meetings: no municode_meetings link found on hit_source_url or first 4 hop2_urls,,,,
us:place:2960752,"Raymore city, MO",civicclerk,skipped,civicclerk: no past CivicClerk events with real media found via tenant Events API,,,,
us:place:2962912,"Rolla city, MO",youtube,skipped,"youtube: title looks like a non-meeting video (no governing-body keyword in title), not ingested: '' (https://www.youtube.com/watch?v=9bvaMRY0e24)",,,,
us:place:2965126,"St. Peters city, MO",civicclerk,skipped,civicclerk: no past CivicClerk events with real media found via tenant Events API,,,,
us:place:2965144,"St. Robert city, MO",youtube,skipped,youtube: no youtube link found on hit_source_url or first 4 hop2_urls,,,,
us:place:2967790,"Sikeston city, MO",youtube,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://youtu.be/qkLrKX1r1no,,,
us:place:2979820,"Wildwood city, MO",civicclerk,skipped,civicclerk: no civicclerk link found on hit_source_url or first 4 hop2_urls,,,,
us:place:3035600,"Helena city, MT",primegov,skipped,primegov: resolved but no transcript/agenda/video (https://helenamt.primegov.com/Portal/Meeting?meetingTemplateId=408),,,,
us:place:3042700,"Laurel city, MT",civicclerk,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://laurelmt.portal.civicclerk.com/event/2386/media,City Council Meeting,2026-09-08,
us:place:3043375,"Lewistown city, MT",youtube,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://youtu.be/X-0qkBUu45I,,,
us:place:3067900,"Sidney city, MT",civicclerk,no-video-found,"agenda-only, no video (not ingested per WO-128 rule): https://sidneymt.portal.civicclerk.com/event/2501/files",https://sidneymt.portal.civicclerk.com/event/2501/files,Zoning/Board of Adjustments 9-23-26,2026-09-23,
us:place:3119595,"Grand Island city, NE",granicus,skipped,granicus: no granicus link found on hit_source_url or first 4 hop2_urls,,,,
us:place:3128000,"Lincoln city, NE",escribe,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://pub-lincoln.escribemeetings.com/Meeting.aspx?Agenda=Agenda&Id=08e3d8fe-c855-4b61-9c1c-4a1bcec8fcab&lang=English,Committee of the Whole,2023-06-19,
us:place:3137000,"Omaha city, NE",youtube,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://www.youtube.com/watch?v=T3VwKCAj64o,,,
us:place:3144245,"Scottsbluff city, NE",civicclerk,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://scottsbluffne.portal.civicclerk.com/event/883/media,City Council Meeting,2026-09-08,
us:place:3224100,"Fallon city, NV",civicclerk,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://churchillconv.portal.civicclerk.com/event/4243/media,Board of County Commissioners - Jail Inspection,2026-09-03,
us:place:3224900,"Fernley city, NV",civicclerk,skipped,civicclerk: no civicclerk link found on hit_source_url or first 4 hop2_urls,,,,
us:place:3401960,"Asbury Park city, NJ",iqm2,skipped,iqm2: resolved but no transcript/agenda/video (https://asburyparknj.iqm2.com/Citizens/Detail_LegiFile.aspx?Frame=&MeetingID=1651&MediaPosition=&ID=6480&CssClass=),,,,
us:place:3432250,"Hoboken city, NJ",iqm2,skipped,iqm2: resolved but no transcript/agenda/video (https://hobokennj.iqm2.com/Citizens/Detail_LegiFile.aspx?Frame=&MeetingID=3114&MediaPosition=&ID=13563&CssClass=),,,,
us:place:3445900,"Middlesex borough, NJ",civicclerk,skipped,civicclerk: no civicclerk link found on hit_source_url or first 4 hop2_urls,,,,
us:place:3448300,"Morristown town, NJ",iqm2,skipped,iqm2: resolved but no transcript/agenda/video (http://morristownnj.iqm2.com/Citizens/Detail_LegiFile.aspx?Frame=&MeetingID=1005&MediaPosition=&ID=1069&CssClass),,,,
us:place:3448510,"Mountainside borough, NJ",youtube,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://www.youtube.com/watch?v=fnnKLtVdaFo,,,
us:place:3454990,"Oradell borough, NJ",telvue,skipped,telvue: resolved but no transcript/agenda/video (https://connect.telvue.com),,,,
us:place:3459640,"Pleasantville city, NJ",,skipped,unhandled exception: 'NoneType' object has no attribute 'get',,,,
us:place:3463150,"Ringwood borough, NJ",viebit,skipped,viebit: no viebit link found on hit_source_url or first 4 hop2_urls,,,,
us:place:3464620,"Roselle borough, NJ",vimeo,skipped,vimeo: resolved but no transcript/agenda/video (https://vimeo.com/channels/staffpicks),,,,
us:place:3465790,"Sayreville borough, NJ",youtube,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://www.youtube.com/watch?v=7Rc-p4JjrhU,,,
us:place:3512150,"Carlsbad city, NM",civicclerk,skipped,civicclerk: no civicclerk link found on hit_source_url or first 4 hop2_urls,,,,
us:place:3520270,"Deming city, NM",youtube,skipped,"youtube: title looks like a non-meeting video (no governing-body keyword in title), not ingested: 'All Inclusive Park 2022' (https://www.youtube.com/embed/pQbURtXYFYs?autoplay=1&mute=1&loop=1&list=PLjP6eTKvg6AXH5oNtAmQ7Ui3iqotsmegh)",,,,
us:place:3544490,"Lovington city, NM",civicclerk,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://leacountynm.portal.civicclerk.com/event/187/media,"Lea County Board of County Commissioners January 16, 2025 Regular Meeting",2025-01-16,
us:place:3617332,"Colonie village, NY",iqm2,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",http://colonieny.iqm2.com/Citizens/SplitView.aspx?Format=Minutes&MeetingID=1083&Mode=Video,Town Board Regular Meeting,2019-09-12,
us:place:3635672,"Hornell city, NY",youtube,skipped,youtube: no youtube link found on hit_source_url or first 4 hop2_urls,,,,
us:place:3647988,"Monroe village, NY",youtube,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://www.youtube.com/watch?v=q5Gvlzvztpo,,,
us:place:3650397,"New Hyde Park village, NY",youtube,skipped,"youtube: title looks like a non-meeting video (no governing-body keyword in title), not ingested: 'New Hyde Park Fire Department Honors 50 Year Members' (https://youtu.be/tAaGk1PwMho)",,,,
us:place:3651055,"Niagara Falls city, NY",civicweb,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://niagarafalls.civicweb.net/Portal/MeetingInformation.aspx?Id=1998&Org=Cal,City Council - 23 Jun 2026,2026-06-23,
us:place:3700680,"Albemarle city, NC",granicus,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://albemarle.granicus.com/player/clip/1452,Board of Supervisors on 2026-03-04 1:00 PM - Regular First Meeting,2026-03-04,
us:place:3705220,"Bessemer City city, NC",municode_meetings,skipped,municode_meetings: no municode_meetings link found on hit_source_url or first 4 hop2_urls,,,,
us:place:3706140,"Black Mountain town, NC",civicclerk,skipped,civicclerk: no past CivicClerk events with real media found via tenant Events API,,,,
us:place:3707080,"Boone town, NC",iqm2,skipped,iqm2: resolved but no transcript/agenda/video (https://boonenc.iqm2.com/Citizens/Detail_Communication.aspx?Frame=&MeetingID=1797&MediaPosition=&ID=1),,,,
us:place:3707720,"Brevard city, NC",civicclerk,skipped,civicclerk: no civicclerk link found on hit_source_url or first 4 hop2_urls,,,,
us:place:3712340,"Cherryville city, NC",youtube,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://www.youtube.com/watch?v=hrG2RzUj78A,,,
us:place:3714700,"Cornelius town, NC",youtube,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://www.youtube.com/watch?v=uGjiNOTkOoM,,,
us:place:3715260,"Cramerton town, NC",granicus,skipped,granicus: no granicus link found on hit_source_url or first 4 hop2_urls,,,,
us:place:3716400,"Davidson town, NC",civicclerk,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://davidsonnc.portal.civicclerk.com/event/315/media,Board of Commissioners Meeting,2026-09-08,
us:place:3723760,"Fletcher town, NC",civicclerk,skipped,civicclerk: no past CivicClerk events with real media found via tenant Events API,,,,
us:place:3724080,"Forest City town, NC",civicweb,skipped,civicweb: resolved but no transcript/agenda/video (https://townofforestcity.civicweb.net/portal/),,,,
us:place:3729160,"Hamlet city, NC",vimeo,skipped,"vimeo: title looks like a non-meeting video (no governing-body keyword in title), not ingested: 'Hamlet Depot and Museum_PromoFINAL.mp4' (https://player.vimeo.com/video/1097913077?badge=0&byline=0&h=fad05d291b&portrait=0&title=0&autoplay=0&loop=0&muted=0&controls=1)",,,,
us:place:3735600,"Kernersville town, NC",civicweb,skipped,civicweb: resolved but no transcript/agenda/video (https://toknc.civicweb.net/Portal/),,,,
us:place:3743920,"Monroe city, NC",civicclerk,skipped,civicclerk: no civicclerk link found on hit_source_url or first 4 hop2_urls,,,,
us:place:3744960,"Mount Holly city, NC",youtube,skipped,"youtube channel: checked 15 channel video(s), none looked like a real meeting (https://www.youtube.com/@mounthollync9659)",,,,
us:place:3757260,"Rockingham city, NC",youtube,skipped,"youtube: title looks like a non-meeting video (no governing-body keyword in title), not ingested: 'Rockingham: Star of the Sandhills' (https://youtube.com/embed/ExcfufFWkwU?rel=0&showinfo=0&start=0&autoplay=0&loop=0&muted=0&controls=1)",,,,
us:place:3760800,"Shallotte town, NC",municode_meetings,skipped,municode_meetings: no municode_meetings link found on hit_source_url or first 4 hop2_urls,,,,
us:place:3762520,"Smithfield town, NC",youtube,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://www.youtube.com/embed/afHjTksIFEo?si=RUb24MBz_SkPODBl,,,
us:place:3763120,"Southern Pines town, NC",civicclerk,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://southernpinesnc.portal.civicclerk.com/event/484/media,Town Council Business Meeting,2026-09-08,
us:place:3764180,"Spring Lake town, NC",youtube,skipped,"youtube: title looks like a non-meeting video (no governing-body keyword in title), not ingested: ""'THE FIGHT CONTINUES': Jersey Shore residents refuse to back down against Verizon"" (https://www.youtube.com/embed/nK5tebXMk9U?si=V4uucxKhMMzL2JvB)",,,,
us:place:3764420,"Stallings town, NC",youtube,skipped,youtube: no youtube link found on hit_source_url or first 4 hop2_urls,,,,
us:place:3775060,"Winterville town, NC",youtube,skipped,youtube: no youtube link found on hit_source_url or first 4 hop2_urls,,,,
us:place:3775280,"Woodfin town, NC",youtube,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://www.youtube.com/watch?v=CtT4GtYujpg,,,
us:place:3776220,"Zebulon town, NC",youtube,skipped,youtube: no youtube link found on hit_source_url or first 4 hop2_urls,,,,
us:place:3849900,"Mandan city, ND",civicclerk,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://mandannd.portal.civicclerk.com/event/344/media,City Commission Meeting,2026-09-01,
us:place:3904878,"Bedford city, OH",primegov,skipped,primegov: resolved but no transcript/agenda/video (https://bedfordoh.primegov.com/Portal/Meeting?meetingTemplateId=1826),,,,
us:place:3908364,"Brecksville city, OH",civicclerk,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://brecksvilleoh.portal.civicclerk.com/event/1389/media,City Council Committee Meeting,2026-09-01,
us:place:3909064,"Broadview Heights city, OH",champds,skipped,champds: no champds link found on hit_source_url or first 4 hop2_urls,,,,
us:place:3909792,"Bryan city, OH",youtube,skipped,youtube: no youtube link found on hit_source_url or first 4 hop2_urls,,,,
us:place:3918868,"Coshocton city, OH",youtube,skipped,"youtube: title looks like a non-meeting video (no governing-body keyword in title), not ingested: 'Coshocton Commercial 2023' (https://www.youtube.com/embed/v7fzfbKCHRs?feature=oembed)",,,,
us:place:3927706,"Forest Park city, OH",civicweb,skipped,civicweb: resolved but no transcript/agenda/video (https://forestpark.civicweb.net/Portal/),,,,
us:place:3928476,"Franklin city, OH",municode_meetings,skipped,municode_meetings: no municode_meetings link found on hit_source_url or first 4 hop2_urls,,,,
us:place:3937016,"Huron city, OH",granicus,skipped,granicus: no granicus link found on hit_source_url or first 4 hop2_urls,,,,
us:place:3947628,"Marietta city, OH",youtube,skipped,youtube: no youtube link found on hit_source_url or first 4 hop2_urls,,,,
us:place:3964486,"Powell city, OH",granicus,skipped,granicus: no granicus link found on hit_source_url or first 4 hop2_urls,,,,
us:place:3966152,"Reminderville city, OH",youtube,skipped,"youtube: title looks like a non-meeting video (no governing-body keyword in title), not ingested: '' (https://www.youtube.com/watch?v=CbzVmxAkxYE&feature=youtu.be)",,,,
us:place:3970380,"Sandusky city, OH",youtube,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://www.youtube.com/watch?v=HzjMQP1ToH0,,,
us:place:3977504,"Trotwood city, OH",granicus,skipped,granicus: no granicus link found on hit_source_url or first 4 hop2_urls,,,,
us:place:3983090,"West Carrollton city, OH",youtube,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://www.youtube.com/watch?v=fnZup1KBfr4,,,
us:place:3983622,"Westlake city, OH",youtube,skipped,youtube: no youtube link found on hit_source_url or first 4 hop2_urls,,,,
us:place:3984770,"Whitehouse village, OH",civicweb,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://whitehouse.civicweb.net/Portal/MeetingInformation.aspx?Id=5493,City Council - Aug 24 2026,2026-08-24,
us:place:4000200,"Ada city, OK",civicclerk,skipped,civicclerk: no past CivicClerk events with real media found via tenant Events API,,,,
us:place:4006700,"Blanchard city, OK",youtube,skipped,youtube: no youtube link found on hit_source_url or first 4 hop2_urls,,,,
us:place:4031700,"Guthrie city, OK",youtube,skipped,youtube: no youtube link found on hit_source_url or first 4 hop2_urls,,,,
us:place:4048350,"Midwest City city, OK",civicclerk,skipped,civicclerk: no civicclerk link found on hit_source_url or first 4 hop2_urls,,,,
us:place:4066800,"Shawnee city, OK",civicclerk,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://shawneeok.portal.civicclerk.com/event/2124/media,Board of City Commissioners Special Call Meeting,2026-08-26,
us:place:4073250,"The Village city, OK",municode_meetings,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://douglas-mi.municodemeetings.com/bc-citycouncil/page/regular-meeting-city-council-91,,,
us:place:4079450,"Weatherford city, OK",vimeo,skipped,"vimeo: title looks like a non-meeting video (no governing-body keyword in title), not ingested: 'To New Heights: Weatherford Public Schools' (https://player.vimeo.com/video/813295251?h=c5b09e14e3)",,,,
us:place:4101000,"Albany city, OR",youtube,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://www.youtube.com/watch?v=0xRPRA4MI-0,,,
us:place:4115800,"Corvallis city, OR",civicclerk,ingested_tier1_2,"915 transcript segments (matched an EXISTING page, not newly created)",https://bentoncoor.portal.civicclerk.com/event/10/media,Board of Commissioners Meeting,2025-04-01,/m/corvallis-or-2025-04-01-board-of-commissioners-meeting
us:place:4123800,"Estacada city, OR",youtube,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://youtu.be/R7HvU9XPO3o,,,
us:place:4139150,"King City city, OR",youtube,skipped,youtube channel: channel listing returned no entries (https://www.youtube.com/@cityofkingcityoregon838/about),,,,
us:place:4149450,"Molalla city, OR",granicus,skipped,granicus: no granicus link found on hit_source_url or first 4 hop2_urls,,,,
us:place:4154900,"Ontario city, OR",civicclerk,skipped,civicclerk: no past CivicClerk events with real media found via tenant Events API,,,,
us:place:4206064,"Bethel Park municipality, PA",cablecast,skipped,cablecast: no cablecast link found on hit_source_url or first 4 hop2_urls,,,,
us:place:4211272,"Carlisle borough, PA",youtube,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://www.youtube.com/watch?v=cn8cmR4Gkk8,,,
us:place:4215848,"Conshohocken borough, PA",youtube,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://www.youtube.com/watch?v=G3OmQMWslVE,,,
us:place:4219784,"Doylestown borough, PA",iqm2,skipped,iqm2: no iqm2 link found on hit_source_url or first 4 hop2_urls,,,,
us:place:4236368,"Huntingdon borough, PA",youtube,skipped,"youtube: title looks like a non-meeting video (no governing-body keyword in title), not ingested: ""There's No Place Like Huntingdon"" (https://www.youtube.com/embed/H9qQ1_jGHQo?feature=oembed)",,,,
us:place:4239352,"Kennett Square borough, PA",youtube,skipped,youtube: no youtube link found on hit_source_url or first 4 hop2_urls,,,,
us:place:4248360,"Meadville city, PA",youtube,skipped,youtube: no youtube link found on hit_source_url or first 4 hop2_urls,,,,
us:place:4250344,"Monessen city, PA",vimeo,skipped,"vimeo: title looks like a non-meeting video (no governing-body keyword in title), not ingested: 'Monessen Mayoral Plans.MOV' (https://player.vimeo.com/video/744168137?h=ab72035fe4)",,,,
us:place:4252320,"Munhall borough, PA",youtube,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://www.youtube.com/watch?v=G2cQUCYo9ZE,,,
us:place:4271776,"Somerset borough, PA",youtube,skipped,"youtube: title looks like a non-meeting video (no governing-body keyword in title), not ingested: 'Somerset County 25-250 - 08/08/2026 2:32 PM' (https://www.youtube.com/live/q3Nmy8wcPiQ?si=txcihbqb6Yr1O_cE)",,,,
us:place:4271856,"Souderton borough, PA",youtube,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://www.youtube.com/watch?v=WNXXw04jxvg,,,
us:place:4273808,"State College borough, PA",telvue,ingested_tier1_2,2365 transcript segments,https://videoplayer.telvue.com/player/GNduNoua2rBThhw6N4PRP9OCSPf6B2ru/playlists/4824/media/967743?autostart=true&fullscreen=true,8/6/25 State College Borough Planning Commission,,/m/state-college-pa-8-6-25-state-college-borough-planning-commission
us:place:4273888,"Steelton borough, PA",youtube,skipped,"youtube channel: checked 9 channel video(s), none looked like a real meeting (https://www.youtube.com/channel/UCCK2-im2-Cj2tzhu5vj7CGA)",,,,
us:place:4282704,"West Chester borough, PA",civicclerk,ingested_tier1_2,"1746 transcript segments (matched an EXISTING page, not newly created)",https://chestercopa.portal.civicclerk.com/event/1019/media,Board of Elections Meeting,2025-12-05,/m/west-chester-pa-2025-12-05-board-of-elections-meeting
us:place:4284704,"White Oak borough, PA",youtube,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://www.youtube.com/embed/ZdFPHNoK46o,,,
us:place:4286968,"Yeadon borough, PA",youtube,skipped,youtube: no youtube link found on hit_source_url or first 4 hop2_urls,,,,
us:place:4504690,"Beaufort city, SC",civicclerk,skipped,civicclerk: no civicclerk link found on hit_source_url or first 4 hop2_urls,,,,
us:place:4507210,"Bluffton town, SC",municode_meetings,skipped,municode_meetings: resolved but no transcript/agenda/video (https://bluffton-sc.municodemeetings.com/),,,,
us:place:4530850,"Greenville city, SC",civicclerk,skipped,civicclerk: no civicclerk link found on hit_source_url or first 4 hop2_urls,,,,
us:place:4549570,"Newberry city, SC",youtube,skipped,"youtube channel: checked 40 channel video(s), none looked like a real meeting (https://www.youtube.com/@cityofnewberrysc3201)",,,,
us:place:4553080,"Orangeburg city, SC",youtube,queued_tier3,"real video, no transcript yet -- appended to tier3_auto_transcription_queue.txt",https://www.youtube.com/watch?v=LQalYL8BdGQ,,,
us:place:4579090,"Woodruff city, SC",youtube,skipped,"youtube: title looks like a non-meeting video (no governing-body keyword in title), not ingested: '2023 Economic Champion Award: The City of Woodruff' (https://www.youtube.com/watch?v=bTwakq9t1gU&t=20s)",,,,
us:place:4606840,"Brandon city, SD",youtube,skipped,youtube: no youtube link found on hit_source_url or first 4 hop2_urls,,,,
us:place:4701740,"Arlington town, TN",youtube,skipped,youtube: no youtube link found on hit_source_url or first 4 hop2_urls,,,,
