sgc_code,name,csd_type,province
3558054,Terrace Bay,TP,ON
3558059,Marathon,T,ON
3558066,Manitouwadge,TP,ON
3558075,Greenstone,MU,ON
3559001,Atikokan,T,ON
3559011,Alberton,TP,ON
3559012,Fort Frances,T,ON
3559016,La Vallee,TP,ON
3559019,Emo,TP,ON
3559024,Chapple,TP,ON
3559031,Morley,TP,ON
3559040,Dawson,TP,ON
3559042,Rainy River,T,ON
3559047,Lake of the Woods,TP,ON
3560001,Ignace,TP,ON
3560008,Sioux Narrows-Nestor Falls,TP,ON
3560010,Kenora,CY,ON
3560021,Machin,MU,ON
3560027,Dryden,CY,ON
3560032,Ear Falls,TP,ON
3560034,Sioux Lookout,MU,ON
3560042,Red Lake,MU,ON
3560049,Pickle Lake,TP,ON
4601035,Stuartburn,RM,MB
4601039,Piney,RM,MB
4601043,Reynolds,RM,MB
4601046,Whitemouth,RM,MB
4601051,Pinawa,LGD,MB
4601057,Lac du Bonnet,RM,MB
4601060,Lac du Bonnet,T,MB
4601071,Alexander,RM,MB
4601075,Powerview-Pine Falls,T,MB
4601078,Victoria Beach,RM,MB
4602024,Emerson-Franklin,MU,MB
4602032,De Salaberry,RM,MB
4602037,St-Pierre-Jolys,VL,MB
4602041,Hanover,RM,MB
4602044,Steinbach,CY,MB
4602046,Niverville,T,MB
4602053,La Broquerie,RM,MB
4602057,Ste. Anne,RM,MB
4602061,Ste. Anne,T,MB
4602069,Taché,RM,MB
4602075,Ritchot,RM,MB
4603030,Montcalm,RM,MB
4603040,Altona,T,MB
4603041,Rhineland,MU,MB
4603047,Stanley,RM,MB
4603050,Winkler,CY,MB
4603053,Morden,CY,MB
4603058,Thompson,RM,MB
4603062,Roland,RM,MB
4603065,Morris,RM,MB
4603067,Morris,T,MB
4603072,Dufferin,RM,MB
4603074,Carman,T,MB
4604034,Pembina,MU,MB
4604040,Louise,MU,MB
4604052,Cartwright-Roblin,MU,MB
4604057,Argyle,RM,MB
4604064,Lorne,MU,MB
4605025,Killarney - Turtle Mountain,RM,MB
4605032,Boissevain-Morton,MU,MB
4605038,Deloraine-Winchester,MU,MB
4605044,Brenda-Waskada,MU,MB
4605052,Melita,T,MB
4605056,Two Borders,MU,MB
4605062,Grassland,MU,MB
4605071,Prairie Lakes,RM,MB
4606016,Sifton,RM,MB
4606023,Pipestone,RM,MB
4606031,Wallace-Woodworth,RM,MB
4606034,Virden,T,MB
4607039,Glenboro-South Cypress,MU,MB
4607046,Oakland-Wawanesa,MU,MB
4607052,Souris-Glenwood,MU,MB
4607057,Whitehead,RM,MB
4607060,Cornwallis,RM,MB
4607062,Brandon,CY,MB
4607066,North Cypress-Langford,MU,MB
4607068,Carberry,T,MB
4607071,Elton,RM,MB
4607076,Riverdale,MU,MB
4608032,Norfolk-Treherne,MU,MB
4608042,Victoria,RM,MB
4608046,North Norfolk,MU,MB
4608055,Glenella-Lansdowne,MU,MB
4608060,WestLake-Gladstone,MU,MB
4609018,Grey,RM,MB
4609024,Portage la Prairie,RM,MB
4609029,Portage la Prairie,CY,MB
4610035,Macdonald,RM,MB
4610043,Cartier,RM,MB
4610052,St. François Xavier,RM,MB
4611040,Winnipeg,CY,MB
4611042,Headingley,RM,MB
4612047,Springfield,RM,MB
4612054,Brokenhead,RM,MB
4612056,Beausejour,T,MB
4613032,East St. Paul,RM,MB
4613037,West St. Paul,RM,MB
4613043,St. Andrews,RM,MB
4613047,Selkirk,CY,MB
4613049,Dunnottar,VL,MB
4613056,St. Clements,RM,MB
4614015,Rosser,RM,MB
4614031,Woodlands,RM,MB
4614036,Rockwood,RM,MB
4614039,Stonewall,T,MB
4614042,Teulon,T,MB
4615020,Neepawa,T,MB
4615032,Oakview,RM,MB
4615037,Hamiota,MU,MB
4615047,Ellice-Archie,RM,MB
4615056,Prairie View,MU,MB
4615063,Yellowhead,RM,MB
4615070,Harrison Park,MU,MB
4615074,Minto-Odanah,MU,MB
4615075,Minnedosa,T,MB
4615078,Rosedale,RM,MB
4615092,Clanwilliam-Erickson,MU,MB
4616005,Rossburn,MU,MB
4616020,Riding Mountain West,RM,MB
4616030,Russell-Binscarth,MU,MB
4616048,Hillsburg-Roblin-Shell River,MU,MB
4617026,Alonsa,RM,MB
4617035,McCreary,MU,MB
4617041,Ste. Rose,MU,MB
4617048,Dauphin,RM,MB
4617050,Dauphin,CY,MB
4617054,Gilbert Plains,MU,MB
4617058,Grandview,MU,MB
4617064,Ethelbert,MU,MB
4617072,Mossey River,RM,MB
4617075,Lakeshore,RM,MB
4618031,Gimli,RM,MB
4618034,Winnipeg Beach,T,MB
4618037,Armstrong,RM,MB
4618040,St. Laurent,RM,MB
4618044,Coldwell,RM,MB
4618056,West Interlake,MU,MB
4618060,Grahamdale,RM,MB
4618068,Fisher,RM,MB
4618074,Arborg,T,MB
4618076,Bifrost-Riverton,MU,MB
4620032,Mountain (South),RM,MB
4620042,Swan Valley West,MU,MB
4620048,Swan River,T,MB
4620051,Minitonas-Bowsman,MU,MB
4620055,Mountain (North),RM,MB
4621025,Grand Rapids,T,MB
4621045,The Pas,T,MB
4621052,Kelsey,RM,MB
4621064,Flin Flon (Part),CY,MB
4621071,Snow Lake,T,MB
4622017,Mystery Lake,LGD,MB
4622026,Thompson,CY,MB
4623022,Gillam,T,MB
4623034,Leaf Rapids,T,MB
4623047,Lynn Lake,T,MB
4623056,Churchill,T,MB
4701001,Argyle No. 1,RM,SK
4701002,Gainsborough,VL,SK
4701004,Carievale,VL,SK
4701006,Mount Pleasant No. 2,RM,SK
4701008,Carnduff,T,SK
4701011,Enniskillen No. 3,RM,SK
4701012,Glen Ewen,VL,SK
4701014,Oxbow,T,SK
4701016,Coalfields No. 4,RM,SK
4701017,Frobisher,VL,SK
4701018,North Portal,VL,SK
4701019,Roche Percée,VL,SK
4701021,Bienfait,T,SK
4701022,Estevan No. 5,RM,SK
4701024,Estevan,CY,SK
4701027,Benson No. 35,RM,SK
4701031,Browning No. 34,RM,SK
4701032,Lampman,T,SK
4701036,Moose Creek No. 33,RM,SK
4701037,Alameda,T,SK
4701039,Reciprocity No. 32,RM,SK
4701041,Alida,VL,SK
4701043,Storthoaks No. 31,RM,SK
4701044,Storthoaks,VL,SK
4701047,Antler No. 61,RM,SK
4701049,Redvers,T,SK
4701053,Moose Mountain No. 63,RM,SK
4701054,Manor,VL,SK
4701056,Carlyle,T,SK
4701058,Brock No. 64,RM,SK
4701059,Arcola,T,SK
4701061,Kisbey,VL,SK
4701063,Tecumseh No. 65,RM,SK
4701064,Forget,VL,SK
4701066,Stoughton,T,SK
4701067,Heward,VL,SK
4701069,Golden West No. 95,RM,SK
4701072,Hazelwood No. 94,RM,SK
4701076,Wawken No. 93,RM,SK
4701077,Kennedy,VL,SK
4701078,Wawota,T,SK
4701079,Kenosee Lake,VL,SK
4701091,Walpole No. 92,RM,SK
4701094,Maryfield No. 91,RM,SK
4701096,Maryfield,VL,SK
4701098,Fairlight,VL,SK
4702001,Cambria No. 6,RM,SK
4702002,Torquay,VL,SK
4702006,Souris Valley No. 7,RM,SK
4702008,Tribune,VL,SK
4702011,Lake Alma No. 8,RM,SK
4702014,Surprise Valley No. 9,RM,SK
4702016,Minton,VL,SK
4702018,Happy Valley No. 10,RM,SK
4702023,Bengough,T,SK
4702024,Bengough No. 40,RM,SK
4702026,The Gap No. 39,RM,SK
4702028,Ceylon,VL,SK
4702029,Laurier No. 38,RM,SK
4702031,Radville,T,SK
4702033,Lomond No. 37,RM,SK
4702036,Goodwater,VL,SK
4702037,Cymri No. 36,RM,SK
4702038,Halbrite,VL,SK
4702039,Midale,T,SK
4702041,Macoun,VL,SK
4702042,Griffin No. 66,RM,SK
4702044,Weyburn No. 67,RM,SK
4702047,Weyburn,CY,SK
4702048,McTaggart,VL,SK
4702051,Brokenshell No. 68,RM,SK
4702052,Norton No. 69,RM,SK
4702054,Pangman,VL,SK
4702057,Key West No. 70,RM,SK
4702058,Ogema,T,SK
4702061,Elmsthorpe No. 100,RM,SK
4702062,Avonlea,VL,SK
4702066,Caledonia No. 99,RM,SK
4702067,Milestone,T,SK
4702069,Scott No. 98,RM,SK
4702071,Lang,VL,SK
4702072,Yellow Grass,T,SK
4702073,Wellington No. 97,RM,SK
4702076,Fillmore No. 96,RM,SK
4702077,Osage,VL,SK
4702078,Fillmore,VL,SK
4702079,Creelman,VL,SK
4703001,Hart Butte No. 11,RM,SK
4703004,Coronach,T,SK
4703006,Poplar Valley No. 12,RM,SK
4703009,Rockglen,T,SK
4703011,Old Post No. 43,RM,SK
4703012,Wood Mountain,VL,SK
4703016,Glen McPherson No. 46,RM,SK
4703018,Mankota No. 45,RM,SK
4703019,Mankota,VL,SK
4703022,Waverley No. 44,RM,SK
4703026,Willow Bunch No. 42,RM,SK
4703028,Willow Bunch,T,SK
4703029,Excel No. 71,RM,SK
4703034,Lake of the Rivers No. 72,RM,SK
4703036,Assiniboia,T,SK
4703038,Stonehenge No. 73,RM,SK
4703041,Limerick,VL,SK
4703042,Wood River No. 74,RM,SK
4703044,Lafleche,T,SK
4703048,Pinto Creek No. 75,RM,SK
4703051,Kincaid,VL,SK
4703052,Hazenmore,VL,SK
4703054,Auvergne No. 76,RM,SK
4703058,Ponteix,T,SK
4703059,Whiska Creek No. 106,RM,SK
4703061,Neville,VL,SK
4703062,Vanguard,VL,SK
4703064,Glen Bain No. 105,RM,SK
4703068,Gravelbourg No. 104,RM,SK
4703071,Gravelbourg,T,SK
4703074,Sutton No. 103,RM,SK
4703092,Mossbank,T,SK
4703093,Lake Johnston No. 102,RM,SK
4703096,Terrell No. 101,RM,SK
4704002,Val Marie,VL,SK
4704003,Val Marie No. 17,RM,SK
4704006,Lone Tree No. 18,RM,SK
4704008,Bracken,VL,SK
4704009,Climax,VL,SK
4704011,Frontier No. 19,RM,SK
4704012,Frontier,VL,SK
4704019,Reno No. 51,RM,SK
4704021,Consul,VL,SK
4704024,White Valley No. 49,RM,SK
4704026,Eastend,T,SK
4704028,Wise Creek No. 77,RM,SK
4704029,Cadillac,VL,SK
4704034,Grassy Creek No. 78,RM,SK
4704036,Shaunavon,T,SK
4704038,Arlington No. 79,RM,SK
4704045,Maple Creek No. 111,RM,SK
4704048,Maple Creek,T,SK
4704050,Piapot No. 110,RM,SK
4704054,Carmichael No. 109,RM,SK
4704058,Bone Creek No. 108,RM,SK
4704061,Lac Pelletier No. 107,RM,SK
4705001,Moosomin No. 121,RM,SK
4705002,Fleming,T,SK
4705004,Moosomin,T,SK
4705007,Martin No. 122,RM,SK
4705009,Wapella,T,SK
4705011,Silverwood No. 123,RM,SK
4705014,Kingsley No. 124,RM,SK
4705016,Kipling,T,SK
4705018,Chester No. 125,RM,SK
4705019,Windthorst,VL,SK
4705021,Glenavon,VL,SK
4705024,Wolseley,T,SK
4705027,Wolseley No. 155,RM,SK
4705028,Elcapo No. 154,RM,SK
4705029,Grenfell,T,SK
4705031,Broadview,T,SK
4705033,Willowdale No. 153,RM,SK
4705034,Whitewood,T,SK
4705037,Rocanville No. 151,RM,SK
4705038,Rocanville,T,SK
4705041,Spy Hill No. 152,RM,SK
4705042,Tantallon,VL,SK
4705043,Spy Hill,VL,SK
4705044,Gerald,VL,SK
4705047,Langenburg No. 181,RM,SK
4705048,Langenburg,T,SK
4705049,Yarbo,VL,SK
4705050,West End,RV,SK
4705051,Fertile Belt No. 183,RM,SK
4705052,Esterhazy,T,SK
4705053,Atwater,VL,SK
4705054,Bangor,VL,SK
4705055,Bird's Point,RV,SK
4705056,Stockholm,VL,SK
4705057,Grayson No. 184,RM,SK
4705058,Dubuc,VL,SK
4705059,Grayson,VL,SK
4705060,Melville Beach,RV,SK
4705061,Waldron,VL,SK
4705062,Killaly,VL,SK
4705063,McLeod No. 185,RM,SK
4705064,Neudorf,VL,SK
4705066,Lemberg,T,SK
4705067,Stanley No. 215,RM,SK
4705068,Duff,VL,SK
4705069,Goodeve,VL,SK
4705071,Fenwood,VL,SK
4705073,Cana No. 214,RM,SK
4705074,Melville,CY,SK
4705077,Saltcoats No. 213,RM,SK
4705078,Saltcoats,T,SK
4705079,Bredenbury,T,SK
4705093,Churchbridge No. 211,RM,SK
4705094,Churchbridge,T,SK
4705096,MacNutt,VL,SK
4706001,Montmartre No. 126,RM,SK
4706002,Montmartre,VL,SK
4706003,Kendal,VL,SK
4706004,Francis No. 127,RM,SK
4706006,Odessa,VL,SK
4706007,Vibank,VL,SK
4706008,Sedley,VL,SK
4706009,Francis,T,SK
4706011,Lajord No. 128,RM,SK
4706013,Bratt's Lake No. 129,RM,SK
4706014,Wilcox,VL,SK
4706016,Redburn No. 130,RM,SK
4706017,Rouleau,T,SK
4706018,Briercrest,VL,SK
4706019,Drinkwater,VL,SK
4706021,Pense No. 160,RM,SK
4706022,Belle Plaine,VL,SK
4706023,Pense,T,SK
4706026,Sherwood No. 159,RM,SK
4706027,Regina,CY,SK
4706028,Grand Coulee,T,SK
4706029,Edenwold No. 158,RM,SK
4706030,White City,T,SK
4706031,Pilot Butte,T,SK
4706032,Balgonie,T,SK
4706033,Edenwold,VL,SK
4706034,South Qu'Appelle No. 157,RM,SK
4706036,Qu'Appelle,T,SK
4706037,McLean,VL,SK
4706038,Indian Head No. 156,RM,SK
4706039,Indian Head,T,SK
4706041,Sintaluta,T,SK
4706042,Abernethy No. 186,RM,SK
4706045,Fort San,RV,SK
4706046,Abernethy,VL,SK
4706047,Balcarres,T,SK
4706048,North Qu'Appelle No. 187,RM,SK
4706049,Lebret,VL,SK
4706050,Katepwa,RV,SK
4706051,Fort Qu'Appelle,T,SK
4706052,B-Say-Tah,RV,SK
4706053,Lumsden No. 189,RM,SK
4706054,Disley,VL,SK
4706055,Buena Vista,VL,SK
4706056,Lumsden,T,SK
4706057,Lumsden Beach,RV,SK
4706058,Regina Beach,T,SK
4706059,Dufferin No. 190,RM,SK
4706060,Wee Too Beach,RV,SK
4706061,Bethune,VL,SK
4706062,Findlater,VL,SK
4706063,Sarnia No. 221,RM,SK
4706064,Chamberlain,VL,SK
4706065,Alice Beach,RV,SK
4706067,Holdfast,VL,SK
4706068,Dilke,VL,SK
4706069,Grandview Beach,RV,SK
4706070,Longlaketon No. 219,RM,SK
4706071,McKillop No. 220,RM,SK
4706072,Saskatchewan Beach,RV,SK
4706073,Bulyea,VL,SK
4706074,Strasbourg,T,SK
4706075,Kannata Valley,RV,SK
4706076,Sunset Cove,RV,SK
4706077,Silton,VL,SK
4706078,Craven,VL,SK
4706079,Earl Grey,VL,SK
4706080,Glen Harbour,RV,SK
4706081,North Grove,RV,SK
4706082,Pelican Pointe,RV,SK
4706085,Island View,RV,SK
4706091,Cupar No. 218,RM,SK
4706092,Southey,T,SK
4706093,Markinch,VL,SK
4706094,Cupar,T,SK
4706096,Lipton No. 217,RM,SK
4706097,Dysart,VL,SK
4706098,Lipton,VL,SK
4706099,Tullymet No. 216,RM,SK
4707001,Baildon No. 131,RM,SK
4707004,Hillsborough No. 132,RM,SK
4707006,Rodgers No. 133,RM,SK
4707008,Coderre,VL,SK
4707011,Shamrock No. 134,RM,SK
4707012,Shamrock,VL,SK
4707014,Lawtonia No. 135,RM,SK
4707016,Hodgeville,VL,SK
4707018,Coulee No. 136,RM,SK
4707020,Beaver Flat,RV,SK
4707021,Excelsior No. 166,RM,SK
4707022,Waldeck,VL,SK
4707023,Rush Lake,VL,SK
4707024,Morse No. 165,RM,SK
4707026,Herbert,T,SK
4707027,Morse,T,SK
4707028,Ernfold,VL,SK
4707029,Chaplin No. 164,RM,SK
4707031,Chaplin,VL,SK
4707032,Wheatlands No. 163,RM,SK
4707034,Mortlach,VL,SK
4707036,Caron No. 162,RM,SK
4707037,Caronport,VL,SK
4707038,Moose Jaw No. 161,RM,SK
4707039,Moose Jaw,CY,SK
4707042,Marquis No. 191,RM,SK
4707043,Tuxford,VL,SK
4707044,Marquis,VL,SK
4707045,Sun Valley,RV,SK
4707047,Eyebrow No. 193,RM,SK
4707048,Brownlee,VL,SK
4707049,Eyebrow,VL,SK
4707051,South Lake,RV,SK
4707053,Enfield No. 194,RM,SK
4707054,Central Butte,T,SK
4707058,Canaan No. 225,RM,SK
4707059,Lucky Lake,VL,SK
4707062,Beechy,VL,SK
4707063,Victory No. 226,RM,SK
4707066,King George No. 256,RM,SK
4707067,Coteau No. 255,RM,SK
4707068,Coteau Beach,RV,SK
4707071,Maple Bush No. 224,RM,SK
4707072,Riverhurst,VL,SK
4707074,Mistusinne,RV,SK
4707076,Huron No. 223,RM,SK
4707077,Tugaske,VL,SK
4707091,Craik No. 222,RM,SK
4707092,Craik,T,SK
4707093,Aylesbury,VL,SK
4708001,Swift Current No. 137,RM,SK
4708004,Swift Current,CY,SK
4708006,Webb No. 138,RM,SK
4708008,Webb,VL,SK
4708009,Gull Lake No. 139,RM,SK
4708011,Gull Lake,T,SK
4708012,Tompkins,VL,SK
4708016,Big Stick No. 141,RM,SK
4708018,Golden Prairie,VL,SK
4708021,Enterprise No. 142,RM,SK
4708022,Richmound,VL,SK
4708024,Fox Valley No. 171,RM,SK
4708026,Fox Valley,VL,SK
4708028,Pittville No. 169,RM,SK
4708029,Hazlet,VL,SK
4708031,Riverside No. 168,RM,SK
4708032,Cabri,T,SK
4708034,Pennant,VL,SK
4708036,Success,VL,SK
4708038,Saskatchewan Landing No. 167,RM,SK
4708039,Stewart Valley,VL,SK
4708042,Lacadena No. 228,RM,SK
4708044,Kyle,T,SK
4708046,Miry Creek No. 229,RM,SK
4708048,Abbey,VL,SK
4708049,Lancer,VL,SK
4708053,Clinworth No. 230,RM,SK
4708054,Sceptre,VL,SK
4708056,Happyland No. 231,RM,SK
4708057,Prelate,VL,SK
4708058,Leader,T,SK
4708059,Mendham,VL,SK
4708061,Deer Forks No. 232,RM,SK
4708062,Burstall,T,SK
4708065,Chesterfield No. 261,RM,SK
4708068,Eatonia,T,SK
4708071,Newcombe No. 260,RM,SK
4708074,Snipe Lake No. 259,RM,SK
4708076,Eston,T,SK
4708092,Monet No. 257,RM,SK
4708094,Elrose,T,SK
4709001,Calder No. 241,RM,SK
4709002,Calder,VL,SK
4709006,Wallace No. 243,RM,SK
4709009,Rhein,VL,SK
4709011,Orkney No. 244,RM,SK
4709012,Yorkton,CY,SK
4709014,Ebenezer,VL,SK
4709016,Springside,T,SK
4709019,Garry No. 245,RM,SK
4709023,Insinger No. 275,RM,SK
4709024,Sheho,VL,SK
4709028,Theodore,VL,SK
4709029,Good Lake No. 274,RM,SK
4709032,Canora,T,SK
4709033,Sliding Hills No. 273,RM,SK
4709037,Cote No. 271,RM,SK
4709038,Togo,VL,SK
4709039,Kamsack,T,SK
4709042,St. Philips No. 301,RM,SK
4709044,Pelly,VL,SK
4709046,Keys No. 303,RM,SK
4709049,Buchanan No. 304,RM,SK
4709053,Buchanan,VL,SK
4709054,Invermay No. 305,RM,SK
4709056,Rama,VL,SK
4709058,Invermay,VL,SK
4709060,Hazel Dell No. 335,RM,SK
4709061,Lintlaw,VL,SK
4709062,Preeceville No. 334,RM,SK
4709064,Preeceville,T,SK
4709065,Endeavour,VL,SK
4709066,Sturgis,T,SK
4709067,Clayton No. 333,RM,SK
4709069,Stenen,VL,SK
4709071,Hyas,VL,SK
4709072,Norquay,T,SK
4709075,Livingston No. 331,RM,SK
4709076,Arran,VL,SK
4710002,Hubbard,VL,SK
4710003,Ituna Bon Accord No. 246,RM,SK
4710004,Ituna,T,SK
4710008,Kellross No. 247,RM,SK
4710009,Kelliher,VL,SK
4710011,Leross,VL,SK
4710014,Touchwood No. 248,RM,SK
4710022,Semans,VL,SK
4710024,Mount Hope No. 279,RM,SK
4710027,Raymore,T,SK
4710028,Quinton,VL,SK
4710029,Punnichy,VL,SK
4710031,Emerald No. 277,RM,SK
4710034,Chorney Beach,RV,SK
4710035,Leslie Beach,RV,SK
4710036,Foam Lake No. 276,RM,SK
4710038,Foam Lake,T,SK
4710041,Elfros No. 307,RM,SK
4710043,Elfros,VL,SK
4710046,Big Quill No. 308,RM,SK
4710047,Wynyard,T,SK
4710052,Prairie Rose No. 309,RM,SK
4710054,Jansen,VL,SK
4710056,Leroy No. 339,RM,SK
4710058,Leroy,T,SK
4710061,Lakeside No. 338,RM,SK
4710062,Watson,T,SK
4710064,Quill Lake,VL,SK
4710066,Lakeview No. 337,RM,SK
4710068,Wadena,T,SK
4710071,Sasman No. 336,RM,SK
4710072,Margo,VL,SK
4711002,Duval,VL,SK
4711003,Last Mountain Valley No. 250,RM,SK
4711004,Govan,T,SK
4711006,Big Arm No. 251,RM,SK
4711007,Etters Beach,RV,SK
4711008,Imperial,T,SK
4711009,Liberty,VL,SK
4711011,Arm River No. 252,RM,SK
4711014,Davidson,T,SK
4711016,Willner No. 253,RM,SK
4711018,Loreburn No. 254,RM,SK
4711019,Elbow,VL,SK
4711021,Loreburn,VL,SK
4711022,Strongfield,VL,SK
4711024,Hawarden,VL,SK
4711026,Rudy No. 284,RM,SK
4711027,Outlook,T,SK
4711028,Broderick,VL,SK
4711029,Glenside,VL,SK
4711031,Rosedale No. 283,RM,SK
4711032,Hanley,T,SK
4711034,McCraney No. 282,RM,SK
4711036,Kenaston,VL,SK
4711038,Bladworth,VL,SK
4711039,Wood Creek No. 281,RM,SK
4711041,Simpson,VL,SK
4711042,Wreford No. 280,RM,SK
4711044,Nokomis,T,SK
4711046,Usborne No. 310,RM,SK
4711048,Drake,VL,SK
4711049,Lanigan,T,SK
4711052,Morris No. 312,RM,SK
4711053,Watrous,T,SK
4711054,Manitou Beach,RV,SK
4711056,Young,VL,SK
4711058,Zelma,VL,SK
4711059,Lost River No. 313,RM,SK
4711060,Thode,RV,SK
4711061,Dundurn No. 314,RM,SK
4711063,Dundurn,T,SK
4711064,Shields,RV,SK
4711065,Corman Park No. 344,RM,SK
4711066,Saskatoon,CY,SK
4711067,Langham,T,SK
4711068,Warman,CY,SK
4711069,Blucher No. 343,RM,SK
4711070,Martensville,CY,SK
4711071,Bradwell,VL,SK
4711072,Allan,T,SK
4711073,Dalmeny,T,SK
4711075,Osler,T,SK
4711076,Colonsay No. 342,RM,SK
4711077,Clavet,VL,SK
4711078,Meacham,VL,SK
4711079,Colonsay,T,SK
4711091,Viscount No. 341,RM,SK
4711092,Viscount,VL,SK
4711094,Plunkett,VL,SK
4711096,Wolverine No. 340,RM,SK
4712001,Pleasant Valley No. 288,RM,SK
4712004,St. Andrews No. 287,RM,SK
4712006,Rosetown,T,SK
4712008,Zealandia,T,SK
4712011,Milden No. 286,RM,SK
4712012,Milden,VL,SK
4712014,Wiseton,VL,SK
4712016,Dinsmore,VL,SK
4712019,Macrorie,VL,SK
4712020,Fertile Valley No. 285,RM,SK
4712022,Conquest,VL,SK
4712026,Montrose No. 315,RM,SK
4712029,Harris No. 316,RM,SK
4712031,Tessier,VL,SK
4712032,Harris,VL,SK
4712034,Marriott No. 317,RM,SK
4712038,Mountain View No. 318,RM,SK
4712042,Biggar No. 347,RM,SK
4712046,Biggar,T,SK
4712050,Perdue No. 346,RM,SK
4712051,Perdue,VL,SK
4712052,Kinley,VL,SK
4712054,Vanscoy No. 345,RM,SK
4712056,Delisle,T,SK
4712058,Vanscoy,VL,SK
4712059,Asquith,T,SK
4712064,Eagle Creek No. 376,RM,SK
4712069,Glenside No. 377,RM,SK
4712072,Rosemount No. 378,RM,SK
4712078,Battle River No. 438,RM,SK
4712079,Battleford,T,SK
4713002,Brock,VL,SK
4713004,Netherhill,VL,SK
4713006,Kindersley No. 290,RM,SK
4713008,Kindersley,T,SK
4713009,Flaxcombe,VL,SK
4713011,Milton No. 292,RM,SK
4713014,Marengo,VL,SK
4713016,Antelope Park No. 322,RM,SK
4713019,Prairiedale No. 321,RM,SK
4713021,Major,VL,SK
4713022,Smiley,VL,SK
4713024,Oakdale No. 320,RM,SK
4713026,Coleville,VL,SK
4713028,Winslow No. 319,RM,SK
4713029,Dodsland,VL,SK
4713031,Plenty,VL,SK
4713032,Grandview No. 349,RM,SK
4713038,Mariposa No. 350,RM,SK
4713039,Tramping Lake,VL,SK
4713041,Progress No. 351,RM,SK
4713042,Kerrobert,T,SK
4713044,Luseland,T,SK
4713046,Heart's Hill No. 352,RM,SK
4713049,Eye Hill No. 382,RM,SK
4713051,Macklin,T,SK
4713053,Primate,VL,SK
4713054,Denzil,VL,SK
4713056,Grass Lake No. 381,RM,SK
4713059,Tramping Lake No. 380,RM,SK
4713062,Scott,T,SK
4713064,Reford No. 379,RM,SK
4713067,Landis,VL,SK
4713068,Buffalo No. 409,RM,SK
4713069,Wilkie,T,SK
4713072,Round Valley No. 410,RM,SK
4713074,Unity,T,SK
4713076,Senlac No. 411,RM,SK
4713078,Senlac,VL,SK
4713079,Manitou Lake No. 442,RM,SK
4713091,Marsden,VL,SK
4713092,Hillsdale No. 440,RM,SK
4713094,Neilburg,VL,SK
4713096,Cut Knife No. 439,RM,SK
4713098,Cut Knife,T,SK
4714001,Hudson Bay No. 394,RM,SK
4714004,Hudson Bay,T,SK
4714006,Porcupine No. 395,RM,SK
4714007,Porcupine Plain,T,SK
4714009,Weekes,VL,SK
4714021,Kelvington No. 366,RM,SK
4714022,Kelvington,T,SK
4714023,Ponass Lake No. 367,RM,SK
4714024,Rose Valley,T,SK
4714025,Fosston,VL,SK
4714026,Spalding No. 368,RM,SK
4714028,Spalding,VL,SK
4714030,Pleasantdale,VL,SK
4714032,Naicam,T,SK
4714034,Barrier Valley No. 397,RM,SK
4714035,Pleasantdale No. 398,RM,SK
4714036,Archerwill,VL,SK
4714038,Bjorkdale No. 426,RM,SK
4714039,Mistatim,VL,SK
4714041,Bjorkdale,VL,SK
4714043,Tisdale No. 427,RM,SK
4714044,Tisdale,T,SK
4714047,Star City No. 428,RM,SK
4714048,Valparaiso,VL,SK
4714049,Star City,T,SK
4714051,Melfort,CY,SK
4714053,Willow Creek No. 458,RM,SK
4714056,Connaught No. 457,RM,SK
4714058,Ridgedale,VL,SK
4714059,Arborfield No. 456,RM,SK
4714061,Zenon Park,VL,SK
4714062,Arborfield,T,SK
4714067,Moose Range No. 486,RM,SK
4714068,Tobin Lake,RV,SK
4714069,Carrot River,T,SK
4714072,Nipawin No. 487,RM,SK
4714073,Aylsham,VL,SK
4714074,Codette,VL,SK
4714076,Nipawin,T,SK
4714077,Torch River No. 488,RM,SK
4714079,White Fox,VL,SK
4714091,Love,VL,SK
4714092,Choiceland,T,SK
4714093,Smeaton,VL,SK
4715001,St. Peter No. 369,RM,SK
4715002,Englefeld,VL,SK
4715003,St. Gregor,VL,SK
4715004,Muenster,VL,SK
4715005,Annaheim,VL,SK
4715006,Lake Lenore,VL,SK
4715007,Humboldt No. 370,RM,SK
4715008,Humboldt,CY,SK
4715011,Bayne No. 371,RM,SK
4715012,Bruno,T,SK
4715014,Grant No. 372,RM,SK
4715016,Prud'homme,VL,SK
4715017,Vonda,T,SK
4715018,Aberdeen No. 373,RM,SK
4715019,Aberdeen,T,SK
4715026,Laird No. 404,RM,SK
4715027,Hepburn,T,SK
4715028,Waldheim,T,SK
4715029,Laird,VL,SK
4715031,Rosthern No. 403,RM,SK
4715032,Rosthern,T,SK
4715034,Hague,T,SK
4715036,Fish Creek No. 402,RM,SK
4715038,Alvena,VL,SK
4715039,Hoodoo No. 401,RM,SK
4715041,Cudworth,T,SK
4715042,Wakaw,T,SK
4715043,Wakaw Lake,RV,SK
4715044,Three Lakes No. 400,RM,SK
4715045,Pilger,VL,SK
4715046,St. Benedict,VL,SK
4715047,Middle Lake,VL,SK
4715048,Lake Lenore No. 399,RM,SK
4715049,St. Brieux,T,SK
4715051,Flett's Springs No. 429,RM,SK
4715052,Beatty,VL,SK
4715054,Invergordon No. 430,RM,SK
4715057,St. Louis No. 431,RM,SK
4715059,St. Louis,VL,SK
