cog_id,name,gov_type,state,county_area_name
250235,CITY OF HOLIDAY ISLAND,municipality,AR,CARROLL
250236,SHOW ME PACE CLEAN ENERGY BOARD,special_district,MO,COLE
250237,PWSD 1 GASCONADE COUNTY,special_district,MO,GASCONADE
250238,MISSISSIPPI COUNTY PORT AUTHORITY,special_district,MO,MISSISSIPPI
250239,NEW MADRID CLEAN ENERGY DEV BOARD,special_district,MO,NEW MADRID
250240,CALAVERAS TRANSIT AGENCY,special_district,CA,CALAVERAS
250241,RENEWAL ENTERPRISE DISTRICT,special_district,CA,SONOMA
250243,NAYLOR DRAINAGE DISTRICT,special_district,MO,RIPLEY
250244,CITY OF ELLINGER,municipality,TX,FAYETTE
250245,WASHINGTON COUNTY FLOOD CONTROL DISTRICT 3,special_district,ID,WASHINGTON
250248,BOTANIKO COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,BROWARD
250250,HENRY'S FORK GROUND WATER DISTRICT,special_district,ID,FREMONT
250252,NORTHEAST ARKANSAS REGIONAL INTERMODAL FACILITIES AUTHORITY,special_district,AR,RANDOLPH
250253,SOUTHEASTERN MASSACHUSETTS REGIONAL EMERGENCY COMMUNICATIONS CENTER (SEMRECC),special_district,MA,NORFOLK
250254,CONFLUENCE COMMUNITY AUTHORITY,special_district,OH,FRANKLIN
250256,TELLICO AREA SERVICES SYSTEM (TASS),special_district,TN,MONROE
250279,NORTHERN INDIANA REGIONAL DEVELOPMENT AUTHORITY,special_district,IN,ST JOSEPH
250281,CHIEF CLIFF FIRE SERVICE AREA,special_district,MT,LAKE
250282,DAWSON COUNTY RURAL FIRE DISTRICT,special_district,MT,DAWSON
250283,GARDINER RESORT AREA DISTRICT,special_district,MT,PARK
250284,LINCOLN HOSPITAL DISTRICT,special_district,MT,LEWIS AND CLARK
250285,LITTLE HORN IRRIGATION DISTRICT,special_district,MT,BIG HORN
250286,MISSION VALLEY AQUATICS RECREATION DISTRICT,special_district,MT,LAKE
250287,MOORE RURAL FIRE DISTRICT,special_district,MT,FERGUS
250288,MUSSELSHELL COMMUNITY COUNTY WATER & SEWER DISTRICT,special_district,MT,MUSSELSHELL
250289,SOUTH WIND WATER & SEWER DISTRICT,special_district,MT,CASCADE
250290,VIRGINIA CITY RURAL FIRE DISTRICT,special_district,MT,MADISON
250291,YELLOWSTONE BOYS & GIRLS RANCH CO WATER & SEWER DISTRICT,special_district,MT,YELLOWSTONE
250292,ALLEN COUNTY TRANSPORTATION IMPROVEMENT DISTRICT,special_district,OH,ALLEN
250293,ASHLAND COUNTY TRANSPORTATION IMPROVEMENT DISTRICT,special_district,OH,ASHLAND
250294,ASHTABULA COUNTY TRANSPORTATION IMPROVEMENT DISTRICT,special_district,OH,ASHTABULA
250295,BANKS COMMUNITY AUTHORITY,special_district,OH,HAMILTON
250296,BEULAH PARK NEW COMMUNITY AUTHORITY,special_district,OH,FRANKLIN
250297,COLUMBIANA COUNTY TRANSPORTATION IMPROVEMENT DISTRICT,special_district,OH,COLUMBIANA
250298,COSHOCTON COUNTY TRANSPORTATION IMPROVEMENT DISTRICT,special_district,OH,COSHOCTON
250299,CRAWFORD COUNTY TRANSPORTATION IMPROVEMENT DISTRICT,special_district,OH,CRAWFORD
250300,DAYTON ARCADE NEW COMMUNITY AUTHORITY,special_district,OH,MONTGOMERY
250301,DELAWARE COUNTY TRANSPORTATION IMPROVEMENT DISTRICT,special_district,OH,DELAWARE
250302,EASTERN JOINT FIRE AND EMS DISTRICT,special_district,OH,BROWN
250304,FAYETTE COUNTY PARK DISTRICT,special_district,OH,FAYETTE
250305,FRANKLIN COUNTY TRANSPORTATION IMPROVEMENT DISTRICT,special_district,OH,FRANKLIN
250306,FULTON COUNTY TRANSPORTATION IMPROVEMENT DISTRICT,special_district,OH,FULTON
250307,GALENA NEW COMMUNITY AUTHORITY,special_district,OH,DELAWARE
250308,GALLIA COUNTY TRANSPORTATION IMPROVEMENT DISTRICT,special_district,OH,GALLIA
250309,GRANDVIEW CROSSING COMMUNITY AUTHORITY,special_district,OH,FRANKLIN
250310,GUERNSEY COUNTY TRANSPORTATION IMPROVEMENT DISTRICT,special_district,OH,GUERNSEY
250311,HARRISON COUNTY TRANSPORTATION IMPROVEMENT DISTRICT,special_district,OH,HARRISON
250312,HENRY COUNTY TRANSPORTATION IMPROVEMENT DISTRICT,special_district,OH,HENRY
250313,HERITAGE PRESERVE COMMUNITY AUTHORITY,special_district,OH,FRANKLIN
250314,HILLIARD COMMUNITY AUTHORITY,special_district,OH,FRANKLIN
250315,HURON COUNTY TRANSPORTATION IMPROVEMENT DISTRICT,special_district,OH,HURON
250316,LAFAYETTE TOWNSHIP FIRE AND RESCUE DISTRICT,special_district,OH,MEDINA
250317,LIBERTY GRAND NEW COMMUNITY AUTHORITY,special_district,OH,DELAWARE
250318,LORAIN COUNTY TRANSPORTATION IMPROVEMENT DISTRICT,special_district,OH,LORAIN
250319,MADISON COUNTY TRANSPORTATION IMPROVEMENT DISTRICT,special_district,OH,MADISON
250320,MAHONING COUNTY TRANSPORTATION IMPROVEMENT DISTRICT,special_district,OH,MAHONING
250321,MARBLE CLIFF QUARRY COMMUNITY AUTHORITY,special_district,OH,FRANKLIN
250322,MEDINA COUNTY TRANSPORTATION IMPROVEMENT DISTRICT,special_district,OH,MEDINA
250323,MONROE COUNTY TRANSPORTATION IMPROVEMENT DISTRICT,special_district,OH,MONROE
250324,MORGAN COUNTY TRANSPORTATION IMPROVEMENT DISTRICT,special_district,OH,MORGAN
250325,NORTHWESTERN JOINT FIRE DISTRICT,special_district,OH,UNION
250326,OSGOOD AREA JOINT AMBULANCE DISTRICT,special_district,OH,DARKE
250327,OTTAWA COUNTY TRANSPORTATION IMPROVEMENT DISTRICT,special_district,OH,OTTAWA
250328,PAULDING COUNTY TRANSPORTATION IMPROVEMENT DISTRICT,special_district,OH,PAULDING
250329,PICKAWAY COUNTY TRANSPORTATION IMPROVEMENT DISTRICT,special_district,OH,PICKAWAY
250330,PINNACLE COMMUNITY INFRASTRUCTURE FINANCING AUTHORITY,special_district,OH,FRANKLIN
250331,PORTAGE COUNTY TRANSPORTATION IMPROVEMENT DISTRICT,special_district,OH,PORTAGE
250332,RANDALL RESIDENCE NEW COMMUNITY AUTHORITY,special_district,OH,MONTGOMERY
250333,REFUGEE-CANYON JOINT FIRE DISTRICT,special_district,OH,LICKING
250334,RICHLAND COUNTY TRANSPORTATION IMPROVEMENT DISTRICT,special_district,OH,RICHLAND
250335,RUSSELL TOWNSHIP CITIZENS' PARK DISTRICT,special_district,OH,GEAUGA
250336,SCIOTO PENINSULA COMMUNITY AUTHORITY,special_district,OH,FRANKLIN
250337,SOUTH CENTRAL FIRE DISTRICT,special_district,OH,WAYNE
250338,SOUTH EAST AMBULANCE DISTRICT,special_district,OH,WOOD
250340,TUSCARAWAS COUNTY TRANSPORTATION IMPROVEMENT DISTRICT,special_district,OH,TUSCARAWAS
250341,VANCE DARROCH NEW COMMUNITY AUTHORITY,special_district,OH,MONTGOMERY
250342,WAYNE COUNTY TRANSPORTATION IMPROVEMENT DISTRICT,special_district,OH,WAYNE
250343,WYANDOT COUNTY TRANSPORTATION IMPROVEMENT DISTRICT,special_district,OH,WYANDOT
250344,ADA-BORUP-WEST 2910,school_district,MN,NORMAN
250345,WILLISTON BASIN 7 SCH DIST,school_district,ND,WILLIAMS
250347,MOUNT ASCUTNEY SCHOOL DISTRICT,school_district,IL,WINDSOR
250348,BRIDGEWATER NORTH COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,ST JOHNS
250349,CHILDREN'S SERVICES COUNCIL OF LEON COUNTY,special_district,FL,LEON
250350,CORDOVA PALMS COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,ST JOHNS
250351,CYPRESS RIDGE COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,HILLSBOROUGH
250352,ELEVATION POINTE COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,ST JOHNS
250353,ESCAMBIA CHILDREN'S TRUST,special_district,FL,ESCAMBIA
250354,GRACEWATER SARASOTA COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,SARASOTA
250355,HYDE PARK COMMUNITY DEVELOPMENT DISTRICT 1,special_district,FL,COLLIER
250356,LAKE DEER COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,POLK
250357,LTC RANCH WEST RESIDENTIAL COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,ST LUCIE
250358,OLD TOWN FLORIDIAN COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,MIAMI-DADE
250359,OSCEOLA VILLAGE CENTER COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,OSCEOLA
250360,PROSPERITY LAKES COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,MANATEE
250361,RANCHES AT LAKE MCLEOD COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,POLK
250362,SAWYER'S LANDING COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,MIAMI-DADE
250363,SOLTERRA COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,BROWARD
250364,SOUTH CREEK COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,HILLSBOROUGH
250365,TARA OAKS COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,LAKE
250366,TOMOKA NORTH COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,VOLUSIA
250367,WESTSIDE HAINES CITY COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,POLK
250368,WIND MEADOWS SOUTH COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,POLK
250370,VILLAGE OF GREENVILLE,municipality,WI,OUTAGAMIE
250371,GULF SHORES CITY SCHOOL DISTRICT,school_district,AL,BALDWIN
250372,DISTRICT COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,DUVAL
250373,SHELL POINT COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,HILLSBOROUGH
250375,DOUGLAS COUNTY SID 612,special_district,NE,DOUGLAS
250376,DOUGLAS COUNTY SID 614,special_district,NE,DOUGLAS
250377,DOUGLAS COUNTY SID 615,special_district,NE,DOUGLAS
250378,SARPY COUNTY SID 346,special_district,NE,SARPY
250379,SARPY COUNTY SID 347,special_district,NE,SARPY
250380,SARPY COUNTY SID 348,special_district,NE,SARPY
250381,SARPY COUNTY SID 350,special_district,NE,SARPY
250382,SARPY COUNTY SID 353,special_district,NE,SARPY
250383,SARPY COUNTY SID 359,special_district,NE,SARPY
250385,TOWNSHIP OF STROOL-PLATEAU,township,SD,PERKINS
250386,CUYAHOGA COUNTY ARTS AND CULTURE DISTRICT,special_district,OH,CUYAHOGA
250387,SOUTH FORK UTILITY DISTRICT,special_district,TN,SULLIVAN
250388,GRAND CHUTE (TOWN OF) COMMUNITY DEVELOPMENT AUTHORITY,special_district,WI,OUTAGAMIE
250390,VILLAGE OF TUXEDO,municipality,NY,ORANGE
250391,RIVER VALLEYS UNIFIED SCHOOL DISTRICT,school_district,VT,WINDHAM
250392,KENMARE HOUSING AUTHORITY,special_district,ND,WARD
250394,CONNERTON EAST COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,PASCO
250395,CREEKVIEW COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,CLAY
250396,CROSSWINDS WEST COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,POLK
250397,FOX BRANCH RANCH COMMUNITY DEVELOPMENT DISTRICT (2021),special_district,FL,POLK
250398,HARBOR VILLAGE COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,CHARLOTTE
250399,LIBERTY COVE COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,NASSAU
250400,MIDTOWN IMPROVEMENT DISTRICT,special_district,FL,ORANGE
250401,OCALA PRESERVE COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,MARION
250402,PARK EAST COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,HILLSBOROUGH
250403,RIDGE AT HEATH BROOK COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,MARION
250404,RUSTIC OAKS COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,SARASOTA
250405,SCENIC TERRACE NORTH COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,POLK
250406,SIMMONS VILLAGE NORTH COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,HILLSBOROUGH
250407,STELLAR NORTH COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,MIAMI-DADE
250408,TUCKERS POINTE COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,CHARLOTTE
250409,VILLAGE COMMUNITY DEVELOPMENT DISTRICT 14,special_district,FL,LAKE
250410,ISLA VISTA COMMUNITY SERVICES DISTRICT,special_district,CA,SANTA BARBARA
250411,CORTINA COMMUNITY SERVICES DISTRICT,special_district,CA,COLUSA
250412,RIVERSIDE COUNTY CITRUS PEST CONTROL DISTRICT 3,special_district,CA,RIVERSIDE
250555,CITY OF DOUBLE HORN,municipality,TX,BURNET
250556,CITY OF CAHOKIA HEIGHTS,municipality,IL,ST CLAIR
250755,WEYMOUTH TOWNSHIP FD NO. 1,special_district,NJ,ATLANTIC
250760,HAMPTON COUNTY SCHOOL DISTRICT,school_district,SC,HAMPTON
250763,ROOSEVELT FIRE DISTRICT,special_district,NY,DUTCHESS
250765,NORTH END ROAD DISTRICT,special_district,SD,LINCOLN
250767,BEXAR BIBLIOTECH,special_district,TX,BEXAR
250835,ABBOTT SQUARE COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,PASCO
250836,BELLAVIVA AT WESTSIDE COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,OSCEOLA
250837,BELLAVIVA COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,POLK
250838,BISCAYNE DRIVE ESTATES COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,MIAMI-DADE
250839,BRIDGEWALK COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,OSCEOLA
250840,COBBLESTONE COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,PASCO
250841,CODDINGTON COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,MANATEE
250842,CROSSINGS COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,OSCEOLA
250843,CROSSROADS VILLAGE CENTER COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,POLK
250844,HARMONY ON LAKE ELOISE COMMUNITY DEVELOPMENT DISTRICT (2021),special_district,FL,POLK
250845,HAWTHORNE MILL NORTH COMMUNITY DEVELOPMENT DISTRICT (2021),special_district,FL,POLK
250846,JUNIPER COVE COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,MIAMI-DADE
250847,LAKE HIDEAWAY COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,HERNANDO
250848,LONGLEAF PINE COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,ST JOHNS
250849,MANGROVE POINT AND MANGROVE MANOR COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,HILLSBOROUGH
250850,MERRICK SQUARE COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,BROWARD
250851,PALM COAST 145 COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,FLAGLER
250852,PRESERVE AT SAVANNAH LAKES COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,ST LUCIE
250853,PRESTON COVE COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,OSCEOLA
250854,RIDGE AT APOPKA COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,ORANGE
250855,SCENIC TERRACE SOUTH COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,POLK
250856,SILVER OAKS COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,ST LUCIE
250857,SOMERSET BAY COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,HERNANDO
250858,ST. AUGUSTINE LAKES COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,ST JOHNS
250859,TWO RIVERS NORTH COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,PASCO
250860,TWO RIVERS WEST COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,PASCO
250862,KING COUNTY PUBLIC HOSPITAL DISTRICT 5,special_district,WA,KING
250863,GREENWOOD CONSOLIDATED METROPOLITAN DISTRICT,special_district,CO,ARAPAHOE
250864,TRIANGLE T WATER DISTRICT,special_district,CA,MADERA
250865,GRASSLAND BASIN AUTHORITY,special_district,CA,FRESNO
250866,COACHELLA VALLEY DESERT AND MOUNTAINS RECREATION AND CONSERVATION AUTHORITY,special_district,CA,RIVERSIDE
250867,CARPINTERIA GROUNDWATER SUSTAINABILITY AGENCY,special_district,CA,SANTA BARBARA
250868,CAWELO GROUNDWATER SUSTAINABILITY AGENCY,special_district,CA,KERN
250869,ALTESSA MUD,special_district,TX,BASTROP
250870,BIG SKY MUD,special_district,TX,DENTON
250871,BRAZORIA COUNTY MUD 38,special_district,TX,BRAZORIA
250872,BRAZORIA-FORT BEND COUNTIES MUD 3,special_district,TX,BRAZORIA
250873,BRAZOS COUNTY MUD 2,special_district,TX,BRAZOS
250874,BRICKSTON MUD,special_district,TX,TRAVIS
250875,CHAMBERS COUNTY MUD 3,special_district,TX,CHAMBERS
250876,CHARLESTON MUD,special_district,TX,FORT BEND
250877,CALDWELL COUNTY MUD 2,special_district,TX,CALDWELL
250878,CLEVELAND MUD 1,special_district,TX,MONTGOMERY
250879,CRESSON CROSSROADS MUD 2,special_district,TX,TRAVIS
250880,DENTON COUNTY FWSD 12,special_district,TX,DENTON
250881,FROGNOT SUD,special_district,TX,COLLIN
250882,FORT BEND COUNTY MUD 233,special_district,TX,FORT BEND
250883,FORT BEND COUNTY MUD 229,special_district,TX,FORT BEND
250884,FORT BEND COUNTY MUD 225,special_district,TX,FORT BEND
250885,FORT BEND COUNTY MUD 218,special_district,TX,FORT BEND
250886,HARRIS COUNTY MUD 506,special_district,TX,HARRIS
250887,HARRIS COUNTY MUD 441,special_district,TX,HARRIS
250888,HARRIS-WALLER COUNTIES MUD 4,special_district,TX,HARRIS
250889,HARRIS-WALLER COUNTIES MUD 5,special_district,TX,HARRIS
250890,LAKE DUNLAP WCID,special_district,TX,GUADALUPE
250891,LAKE PLACID WCID 1,special_district,TX,GUADALUPE
250892,LONE OAK FARM MUD,special_district,TX,GUADALUPE
250893,MARBLE FALLS RANCH FWSD 1,special_district,TX,BURNET
250894,MAXWELL SUD,special_district,TX,CALDWELL
250895,MONTGOMERY COUNTY MUD 108,special_district,TX,MONTGOMERY
250896,MONTGOMERY COUNTY MUD 150,special_district,TX,MONTGOMERY
250897,MONTGOMERY COUNTY MUD 151,special_district,TX,MONTGOMERY
250898,MONTGOMERY COUNTY MUD 154A,special_district,TX,MONTGOMERY
250899,MONTGOMERY COUNTY MUD 157,special_district,TX,MONTGOMERY
250900,MONTGOMERY COUNTY MUD 164,special_district,TX,MONTGOMERY
250901,MONTGOMERY COUNTY MUD 165,special_district,TX,MONTGOMERY
250902,MONTGOMERY COUNTY MUD 166,special_district,TX,MONTGOMERY
250903,MONTGOMERY COUNTY MUD 176,special_district,TX,MONTGOMERY
250904,MONTGOMERY COUNTY MUD 177,special_district,TX,MONTGOMERY
250905,NEW FAIRVIEW MUD 1,special_district,TX,WISE
250906,NORTH COLLIN SUD OF COLLIN COUNTY,special_district,TX,COLLIN
250907,NORTH SAN GABRIEL MUD 2,special_district,TX,WILLIAMSON
250908,MONTGOMERY COUNTY MUD 144,special_district,TX,MONTGOMERY
250909,MONTGOMERY COUNTY MUD 147,special_district,TX,MONTGOMERY
250910,REDBIRD RANCH FWSD 2,special_district,TX,MEDINA
250911,REDBIRD RANCH FWSD 3,special_district,TX,MEDINA
250912,RIVER RANCH MUD 3,special_district,TX,LIBERTY
250913,RIVER RANCH MUD 2,special_district,TX,LIBERTY
250914,RIVER RANCH MUD 1,special_district,TX,LIBERTY
250915,RIVER RANCH IMPROVEMENT DISTRICT,special_district,TX,LIBERTY
250916,ROUND ROCK MUD 1,special_district,TX,WILLIAMSON
250917,ROUND ROCK MUD 2,special_district,TX,WILLIAMSON
250918,SOUTHWESTERN TRAVIS COUNTY GCD,special_district,TX,TRAVIS
250919,WALDEN POND FWSD,special_district,TX,KAUFMAN
250920,WALLER COUNTY MUD 19,special_district,TX,WALLER
250921,WALLER COUNTY MUD 33,special_district,TX,WALLER
250922,WALLER COUNTY MUD 37,special_district,TX,WALLER
250923,WILLIAMSON COUNTY MUD 31,special_district,TX,WILLIAMSON
250924,WISE COUNTY MUD 4,special_district,TX,WISE
250925,WOOD TRACE WCID,special_district,TX,MONTGOMERY
250926,WOOD TRACE MUD 4A,special_district,TX,MONTGOMERY
250927,SHELL ROAD MUD,special_district,TX,WILLIAMSON
250928,KENDALL COUNTY WCID 3A,special_district,TX,KENDALL
250929,KAUFMAN COUNTY FWSD 7,special_district,TX,KAUFMAN
250930,ARROYO SANTA ROSA VALLEY BASIN GROUNDWATER SUSTAINABILITY AGENCY,special_district,CA,VENTURA
250931,ARROYO VERDUGO COMMUNITIES JOINT POWERS AUTHORITY,special_district,CA,LOS ANGELES
250932,BASIN IRRIGATION AND DRAINAGE AUTHORITY,special_district,CA,SUTTER
250933,BEAR VALLEY BASIN GROUNDWATER SUSTAINABILITY AGENCY,special_district,CA,SAN BERNARDINO
250934,BEDFORD-COLDWATER GROUNDWATER SUSTAINABILITY AUTHORITY,special_district,CA,RIVERSIDE
250935,CALIFORNIA DESERT SOLAR JOINT POWERS AUTHORITY,special_district,CA,MADERA
250936,CENTRAL DELTA-MENDOTA GROUNDWATER SUSTAINABILITY AGENCY,special_district,CA,MERCED
250937,CLEAN ENERGY ALLIANCE,special_district,CA,SAN DIEGO
250938,CUTLER OROSI SURFACE WATER PLANT AUTHORITY,special_district,CA,TULARE
250939,CUYAMA BASIN GROUNDWATER SUSTAINABILITY AGENCY,special_district,CA,SANTA BARBARA
250940,DELTA CONVEYANCE DESIGN AND CONSTRUCTION JOINT POWERS AUTHORITY,special_district,CA,SACRAMENTO
250941,EAST COUNTY ADVANCED WATER PURIFICATION JOINT POWERS AUTHORITY,special_district,CA,SAN DIEGO
250942,EAST KAWEAH GROUNDWATER SUSTAINABILITY AGENCY,special_district,CA,TULARE
250943,EAST TURLOCK SUBBASIN GROUNDWATER SUSTAINABILITY AGENCY,special_district,CA,STANISLAUS
250944,EASTERN TULE GROUNDWATER SUSTAINABILITY AGENCY,special_district,CA,TULARE
250945,EL RICO GROUNDWATER SUSTAINABILITY AGENCY,special_district,CA,KINGS
250946,FILLMORE AND PIRU GROUNDWATER SUSTAINABILITY AGENCY,special_district,CA,VENTURA
250947,KING RIVER EAST GROUNDWATER SUSTAINABILITY AGENCY,special_district,CA,TULARE
250948,MCMULLIN AREA GROUNDWATER SUSTAINABILITY AGENCY,special_district,CA,FRESNO
250949,MOUND BASIN GROUNDWATER SUSTAINABILITY AGENCY,special_district,CA,VENTURA
250950,NORTH FORK KINGS GROUNDWATER SUSTAINABILITY AGENCY,special_district,CA,FRESNO
250951,NORTHERN DELTA GROUNDWATER SUSTAINABILITY AGENCY,special_district,CA,SACRAMENTO
250952,REGIONAL DEVELOPMENT IMPACT FEE JOINT POWERS AGENCY,special_district,CA,MONTEREY
250953,SAN ANTONIO BASIN GROUNDWATER SUSTAINABILITY AGENCY,special_district,CA,SANTA BARBARA
250954,SAN JOAQUIN RIVER EXCHANGE CONTRACTORS GROUNDWATER SUSTAINABILITY AGENCY,special_district,CA,MERCED
250955,SANTA CLARITA VALLEY GROUNDWATER SUSTAINABILITY AGENCY,special_district,CA,LOS ANGELES
250956,SANTA ROSA PLAIN GROUNDWATER SUSTAINABILITY AGENCY,special_district,CA,SONOMA
250957,SOLANO SUBBASIN GROUNDWATER SUSTAINABILITY AGENCY,special_district,CA,SOLANO
250958,SONOMA VALLEY GROUNDWATER SUSTAINABILITY AGENCY,special_district,CA,SONOMA
250959,SOUTH FORK KINGS GROUNDWATER SUSTAINABILITY AGENCY,special_district,CA,KINGS
250960,SOUTHWEST KINGS GROUNDWATER SUSTAINABILITY AGENCY,special_district,CA,KINGS
250961,TIBURON PENINSULA TRAFFIC RELIEF JOINT POWERS AUTHORITY,special_district,CA,MARIN
250962,TRACY OPERATING PARTNERSHIP JOINT POWERS AUTHORITY,special_district,CA,SAN JOAQUIN
250963,TRUCKEE TAHOE WORKFORCE HOUSING AGENCY,special_district,CA,NEVADA
250964,VINA GROUNDWATER SUSTAINABILITY AGENCY,special_district,CA,BUTTE
250965,WEST TURLOCK SUBBASIN GROUNDWATER SUSTAINABILITY AGENCY,special_district,CA,STANISLAUS
250966,WYANDOTTE CREEK GROUNDWATER SUSTAINABILITY AGENCY,special_district,CA,BUTTE
250967,YOUTH VENTURES JOINT POWERS AUTHORITY,special_district,CA,ALAMEDA
250968,CENTRAL MARIN FIRE AUTHORITY,special_district,CA,MARIN
250969,BOONE RIVER WATERSHED MANAGEMENT AUTHORITY,special_district,IA,HUMBOLDT
250970,HEADWATERS OF THE SOUTH SKUNK WATERSHED MANAGEMENT AUTH,special_district,IA,STORY
250971,LOWER CEDAR RIVER WATERSHED MANAGEMENT AUTH,special_district,IA,LINN
250972,SHELL ROCK RIVER WATERSHED MANAGEMENT COALITION,special_district,IA,BUTLER
250973,TURKEY RIVER WATERSHED MANAGEMENT AUTH,special_district,IA,ALLAMAKEE
250974,CANAAN FIRE DISTRICT 2,special_district,VT,ESSEX
250975,SOUTH CENTRAL IOWA CEDAR CREEK WATERSHED MANAGEMENT AUTHORITY,special_district,IA,MONROE
250976,BAUER DRIVE COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,MIAMI-DADE
250977,EAGLE HAMMOCK COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,POLK
250978,HAMILTON BLUFF COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,POLK
250979,HILLTOP POINT COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,PASCO
250980,LAWSON DUNES COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,POLK
250981,NORMANDY COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,DUVAL
250982,PARRISH LAKES COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,MANATEE
250983,PEACE CREEK COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,POLK
250984,POLLARD ROAD COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,POLK
250985,SEMINOLE PALMS COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,FLAGLER
250986,TRANQUILITY COMMUNITY DEVELOPMENT DISTRICT,special_district,FL,BREVARD
250987,BOROUGH OF BALDWIN STORMWATER AUTHORITY,special_district,PA,ALLEGHENY
250988,WOODWARD TOWNSHIP MUNICIPAL AUTHORITY,special_district,PA,CLINTON
250989,HALIFAX BOROUGH STORMWATER AUTHORITY,special_district,PA,DAUPHIN
250990,LOWER CHICHESTER TOWNSHIP MUNICIPAL AUTHORITY,special_district,PA,DELAWARE
250991,ERNEST BOROUGH STORM WATER AUTHORITY,special_district,PA,INDIANA
250992,MIFFLIN COUNTY MUNICIPAL AUTHORITY,special_district,PA,MIFFLIN
250993,SARPY COUNTY SID 360,special_district,NE,SARPY
250994,SARPY COUNTY SID 361,special_district,NE,SARPY
250995,SARPY COUNTY SID 364,special_district,NE,SARPY
250996,SARPY COUNTY SID 366,special_district,NE,SARPY
250997,SARPY COUNTY SID 358,special_district,NE,SARPY
250998,SARPY COUNTY SID 351,special_district,NE,SARPY
250999,SARPY COUNTY SID 352,special_district,NE,SARPY
251000,DOUGLAS COUNTY SID 616,special_district,NE,DOUGLAS
251001,DOUGLAS COUNTY SID 617,special_district,NE,DOUGLAS
251002,DOUGLAS COUNTY SID 618,special_district,NE,DOUGLAS
