# Long tier-3 meetings (>90 min) swapped out of the queue for a shorter meeting from the same government; re-queue later for depth.
# url<TAB>source_url<TAB>gov_id<TAB>jurisdiction<TAB>duration<TAB>title -- gov_id blank when the identity ladder declined; probe rows stay in tier3_auto_transcription_queue_probe.csv.
https://walworthcowi.portal.civicclerk.com/event/2517/media		us:county:55127	Walworth County, WI	0:23:08	
https://losaltoshillsca.portal.civicclerk.com/event/4218/media		us:place:0643294	Los Altos Hills, CA	2:10:15	
https://losaltoshillsca.portal.civicclerk.com/event/4368/media		us:place:0643294	Los Altos Hills, CA	1:55:11	
https://walworthcowi.portal.civicclerk.com/event/2480/media		us:county:55127	Walworth County, WI	0:50:37	
https://walworthcowi.portal.civicclerk.com/event/2518/media		us:county:55127	Walworth County, WI	1:02:59	
https://walworthcowi.portal.civicclerk.com/event/2600/media		us:county:55127	Walworth County, WI	0:51:09	
https://losaltoshillsca.portal.civicclerk.com/event/4221/media		us:place:0643294	Los Altos Hills, CA	2:22:01	
https://walworthcowi.portal.civicclerk.com/event/2386/media		us:county:55127	Walworth County, WI	0:48:12	
https://losaltoshillsca.portal.civicclerk.com/event/4369/media		us:place:0643294	Los Altos Hills, CA	2:09:28	
https://walworthcowi.portal.civicclerk.com/event/2481/media		us:county:55127	Walworth County, WI	1:32:45	
https://walworthcowi.portal.civicclerk.com/event/2601/media		us:county:55127	Walworth County, WI	0:57:02	
https://losaltoshillsca.portal.civicclerk.com/event/4222/media		us:place:0643294	Los Altos Hills, CA	2:30:59	
https://losaltoshillsca.portal.civicclerk.com/event/4382/media		us:place:0643294	Los Altos Hills, CA	1:02:36	
https://walworthcowi.portal.civicclerk.com/event/2519/media		us:county:55127	Walworth County, WI	1:24:35	
https://walworthcowi.portal.civicclerk.com/event/2482/media		us:county:55127	Walworth County, WI	1:30:55	
https://walworthcowi.portal.civicclerk.com/event/2387/media		us:county:55127	Walworth County, WI	0:23:21	
https://walworthcowi.portal.civicclerk.com/event/2602/media		us:county:55127	Walworth County, WI	1:00:09	
https://losaltoshillsca.portal.civicclerk.com/event/4228/media		us:place:0643294	Los Altos Hills, CA	1:59:16	
https://walworthcowi.portal.civicclerk.com/event/2520/media		us:county:55127	Walworth County, WI	1:23:15	
https://losaltoshillsca.portal.civicclerk.com/event/4437/media		us:place:0643294	Los Altos Hills, CA	2:15:57	
https://walworthcowi.portal.civicclerk.com/event/2388/media		us:county:55127	Walworth County, WI	1:53:34	
https://walworthcowi.portal.civicclerk.com/event/2483/media		us:county:55127	Walworth County, WI	1:28:33	
https://walworthcowi.portal.civicclerk.com/event/2521/media		us:county:55127	Walworth County, WI	1:12:48	
https://walworthcowi.portal.civicclerk.com/event/2621/media		us:county:55127	Walworth County, WI	0:57:07	
https://losaltoshillsca.portal.civicclerk.com/event/4229/media		us:place:0643294	Los Altos Hills, CA	2:23:09	
https://losaltoshillsca.portal.civicclerk.com/event/4438/media		us:place:0643294	Los Altos Hills, CA	2:07:28	
https://walworthcowi.portal.civicclerk.com/event/2522/media		us:county:55127	Walworth County, WI	1:30:14	
https://walworthcowi.portal.civicclerk.com/event/2484/media		us:county:55127	Walworth County, WI	2:54:30	
https://walworthcowi.portal.civicclerk.com/event/2391/media		us:county:55127	Walworth County, WI	1:14:36	
https://walworthcowi.portal.civicclerk.com/event/2626/media		us:county:55127	Walworth County, WI	0:25:45	
https://losaltoshillsca.portal.civicclerk.com/event/4231/media		us:place:0643294	Los Altos Hills, CA	2:02:28	
https://losaltoshillsca.portal.civicclerk.com/event/4439/media		us:place:0643294	Los Altos Hills, CA	5:09:43	
https://walworthcowi.portal.civicclerk.com/event/2392/media		us:county:55127	Walworth County, WI	0:33:32	
https://walworthcowi.portal.civicclerk.com/event/2523/media		us:county:55127	Walworth County, WI	0:17:12	
https://walworthcowi.portal.civicclerk.com/event/2485/media		us:county:55127	Walworth County, WI	1:16:03	
https://walworthcowi.portal.civicclerk.com/event/2627/media		us:county:55127	Walworth County, WI	0:42:16	
https://walworthcowi.portal.civicclerk.com/event/2394/media		us:county:55127	Walworth County, WI	0:27:49	
https://losaltoshillsca.portal.civicclerk.com/event/4441/media		us:place:0643294	Los Altos Hills, CA	1:03:59	
https://losaltoshillsca.portal.civicclerk.com/event/4232/media		us:place:0643294	Los Altos Hills, CA	2:22:14	
https://walworthcowi.portal.civicclerk.com/event/2486/media		us:county:55127	Walworth County, WI	1:05:22	
https://walworthcowi.portal.civicclerk.com/event/2524/media		us:county:55127	Walworth County, WI	1:21:23	
https://losaltoshillsca.portal.civicclerk.com/event/4455/media		us:place:0643294	Los Altos Hills, CA	0:03:16	
https://losaltoshillsca.portal.civicclerk.com/event/4242/media		us:place:0643294	Los Altos Hills, CA	1:49:30	
https://walworthcowi.portal.civicclerk.com/event/2632/media		us:county:55127	Walworth County, WI	2:31:48	
https://walworthcowi.portal.civicclerk.com/event/2487/media		us:county:55127	Walworth County, WI	1:03:47	
https://walworthcowi.portal.civicclerk.com/event/2397/media		us:county:55127	Walworth County, WI	0:41:19	
https://walworthcowi.portal.civicclerk.com/event/2525/media		us:county:55127	Walworth County, WI	0:49:47	
https://walworthcowi.portal.civicclerk.com/event/2633/media		us:county:55127	Walworth County, WI	1:43:02	
https://losaltoshillsca.portal.civicclerk.com/event/4257/media		us:place:0643294	Los Altos Hills, CA	1:49:22	
https://losaltoshillsca.portal.civicclerk.com/event/4458/media		us:place:0643294	Los Altos Hills, CA	0:01:27	
https://walworthcowi.portal.civicclerk.com/event/2398/media		us:county:55127	Walworth County, WI	0:37:05	
https://walworthcowi.portal.civicclerk.com/event/2634/media		us:county:55127	Walworth County, WI	1:04:13	
https://losaltoshillsca.portal.civicclerk.com/event/4461/media		us:place:0643294	Los Altos Hills, CA	1:11:58	
https://walworthcowi.portal.civicclerk.com/event/2526/media		us:county:55127	Walworth County, WI	0:22:30	
https://losaltoshillsca.portal.civicclerk.com/event/4259/media		us:place:0643294	Los Altos Hills, CA	1:31:35	
https://walworthcowi.portal.civicclerk.com/event/2399/media		us:county:55127	Walworth County, WI	0:46:40	
https://walworthcowi.portal.civicclerk.com/event/2527/media		us:county:55127	Walworth County, WI	1:03:50	
https://walworthcowi.portal.civicclerk.com/event/2643/media		us:county:55127	Walworth County, WI	1:15:25	
https://losaltoshillsca.portal.civicclerk.com/event/4463/media		us:place:0643294	Los Altos Hills, CA	1:13:07	
https://walworthcowi.portal.civicclerk.com/event/2400/media		us:county:55127	Walworth County, WI	1:37:59	
https://losaltoshillsca.portal.civicclerk.com/event/4260/media		us:place:0643294	Los Altos Hills, CA	1:24:42	
https://walworthcowi.portal.civicclerk.com/event/2528/media		us:county:55127	Walworth County, WI	0:53:38	
https://walworthcowi.portal.civicclerk.com/event/2644/media		us:county:55127	Walworth County, WI	1:11:23	
https://walworthcowi.portal.civicclerk.com/event/2408/media		us:county:55127	Walworth County, WI	1:27:40	
https://losaltoshillsca.portal.civicclerk.com/event/4485/media		us:place:0643294	Los Altos Hills, CA	5:56:19	
https://losaltoshillsca.portal.civicclerk.com/event/4261/media		us:place:0643294	Los Altos Hills, CA	1:54:13	
https://walworthcowi.portal.civicclerk.com/event/2529/media		us:county:55127	Walworth County, WI	1:57:26	
https://walworthcowi.portal.civicclerk.com/event/2645/media		us:county:55127	Walworth County, WI	0:09:40	
https://losaltoshillsca.portal.civicclerk.com/event/4262/media		us:place:0643294	Los Altos Hills, CA	1:45:26	
https://losaltoshillsca.portal.civicclerk.com/event/4500/media		us:place:0643294	Los Altos Hills, CA	0:01:05	
https://walworthcowi.portal.civicclerk.com/event/2537/media		us:county:55127	Walworth County, WI	0:53:56	
https://walworthcowi.portal.civicclerk.com/event/2409/media		us:county:55127	Walworth County, WI	0:47:53	
https://walworthcowi.portal.civicclerk.com/event/2494/media		us:county:55127	Walworth County, WI	1:28:11	
https://walworthcowi.portal.civicclerk.com/event/2646/media		us:county:55127	Walworth County, WI	1:20:56	
https://losaltoshillsca.portal.civicclerk.com/event/4263/media		us:place:0643294	Los Altos Hills, CA	1:34:46	
https://losaltoshillsca.portal.civicclerk.com/event/4504/media		us:place:0643294	Los Altos Hills, CA	4:51:35	
https://walworthcowi.portal.civicclerk.com/event/2414/media		us:county:55127	Walworth County, WI	1:45:18	
https://walworthcowi.portal.civicclerk.com/event/2538/media		us:county:55127	Walworth County, WI	1:05:34	
https://walworthcowi.portal.civicclerk.com/event/2647/media		us:county:55127	Walworth County, WI	0:07:54	
https://losaltoshillsca.portal.civicclerk.com/event/4506/media		us:place:0643294	Los Altos Hills, CA	1:57:35	
https://losaltoshillsca.portal.civicclerk.com/event/4271/media		us:place:0643294	Los Altos Hills, CA	0:57:21	
https://walworthcowi.portal.civicclerk.com/event/2443/media		us:county:55127	Walworth County, WI	1:33:50	
https://walworthcowi.portal.civicclerk.com/event/2539/media		us:county:55127	Walworth County, WI	0:59:08	
https://walworthcowi.portal.civicclerk.com/event/2496/media		us:county:55127	Walworth County, WI	1:41:17	
https://walworthcowi.portal.civicclerk.com/event/2648/media		us:county:55127	Walworth County, WI	0:58:45	
https://losaltoshillsca.portal.civicclerk.com/event/4272/media		us:place:0643294	Los Altos Hills, CA	0:57:19	
https://losaltoshillsca.portal.civicclerk.com/event/4507/media		us:place:0643294	Los Altos Hills, CA	1:58:24	
https://walworthcowi.portal.civicclerk.com/event/2497/media		us:county:55127	Walworth County, WI	0:43:41	
https://walworthcowi.portal.civicclerk.com/event/2444/media		us:county:55127	Walworth County, WI	1:00:39	
https://walworthcowi.portal.civicclerk.com/event/2649/media		us:county:55127	Walworth County, WI	0:43:53	
https://walworthcowi.portal.civicclerk.com/event/2548/media		us:county:55127	Walworth County, WI	0:24:37	
https://losaltoshillsca.portal.civicclerk.com/event/4509/media		us:place:0643294	Los Altos Hills, CA	2:04:38	
https://walworthcowi.portal.civicclerk.com/event/2549/media		us:county:55127	Walworth County, WI	1:11:01	
https://summitcounty.granicus.com/player/clip/1441		us:county:49043	Summit County, UT	3:37:07	
https://summitcounty.granicus.com/player/clip/1444		us:county:49043	Summit County, UT	8:04:25	
https://summitcounty.granicus.com/player/clip/1451		us:county:49043	Summit County, UT	3:03:19	
https://summitcounty.granicus.com/player/clip/1456		us:county:49043	Summit County, UT	9:33:53	
https://summitcounty.granicus.com/player/clip/1448		us:county:49043	Summit County, UT	2:23:11	
https://summitcounty.granicus.com/player/clip/1439		us:county:49043	Summit County, UT	0:56:31	
https://summitcounty.granicus.com/player/clip/1450		us:county:49043	Summit County, UT	2:59:59	
https://summitcounty.granicus.com/player/clip/1458		us:county:49043	Summit County, UT	1:45:10	
https://hebercityut.portal.civicclerk.com/event/535/media		us:place:4934200	Heber City, UT	6:47:59	
https://hebercityut.portal.civicclerk.com/event/491/media		us:place:4934200	Heber City, UT	1:56:27	
https://hebercityut.portal.civicclerk.com/event/587/media		us:place:4934200	Heber City, UT	1:12:03	
https://summitcounty.granicus.com/player/clip/1264		us:county:49043	Summit County, UT	5:03:32	
https://summitcounty.granicus.com/player/clip/1269		us:county:49043	Summit County, UT	6:56:48	
https://summitcounty.granicus.com/player/clip/1273		us:county:49043	Summit County, UT	3:35:53	
https://summitcounty.granicus.com/player/clip/1274		us:county:49043	Summit County, UT	6:26:42	
https://summitcounty.granicus.com/player/clip/1297		us:county:49043	Summit County, UT	5:34:38	
https://summitcounty.granicus.com/player/clip/1329		us:county:49043	Summit County, UT	4:08:09	
https://summitcounty.granicus.com/player/clip/1342		us:county:49043	Summit County, UT	4:25:29	
https://summitcounty.granicus.com/player/clip/1347		us:county:49043	Summit County, UT	5:28:09	
https://summitcounty.granicus.com/player/clip/1350		us:county:49043	Summit County, UT	3:20:04	
https://summitcounty.granicus.com/player/clip/1351		us:county:49043	Summit County, UT	0:03:44	
https://summitcounty.granicus.com/player/clip/1370		us:county:49043	Summit County, UT	2:40:35	
https://summitcounty.granicus.com/player/clip/1376		us:county:49043	Summit County, UT	2:10:23	
https://summitcounty.granicus.com/player/clip/1378		us:county:49043	Summit County, UT	3:53:38	
https://summitcounty.granicus.com/player/clip/1391		us:county:49043	Summit County, UT	5:28:35	
https://summitcounty.granicus.com/player/clip/1394		us:county:49043	Summit County, UT	0:32:19	
https://summitcounty.granicus.com/player/clip/1396		us:county:49043	Summit County, UT	0:49:27	
https://summitcounty.granicus.com/player/clip/1397		us:county:49043	Summit County, UT	3:09:45	
https://summitcounty.granicus.com/player/clip/1401		us:county:49043	Summit County, UT	1:15:41	
https://summitcounty.granicus.com/player/clip/1409		us:county:49043	Summit County, UT	4:00:37	
https://summitcounty.granicus.com/player/clip/1434		us:county:49043	Summit County, UT	5:54:46	
https://summitcounty.granicus.com/player/clip/1263		us:county:49043	Summit County, UT	2:33:18	
https://summitcounty.granicus.com/player/clip/1270		us:county:49043	Summit County, UT	1:42:35	
https://summitcounty.granicus.com/player/clip/1272		us:county:49043	Summit County, UT	2:03:51	
https://summitcounty.granicus.com/player/clip/1276		us:county:49043	Summit County, UT	2:02:20	
https://summitcounty.granicus.com/player/clip/1304		us:county:49043	Summit County, UT	1:39:31	
https://summitcounty.granicus.com/player/clip/1287		us:county:49043	Summit County, UT	2:39:25	
https://summitcounty.granicus.com/player/clip/1332		us:county:49043	Summit County, UT	1:29:06	
https://summitcounty.granicus.com/player/clip/1344		us:county:49043	Summit County, UT	4:46:29	
https://summitcounty.granicus.com/player/clip/1346		us:county:49043	Summit County, UT	2:29:24	
https://summitcounty.granicus.com/player/clip/1355		us:county:49043	Summit County, UT	2:14:14	
https://summitcounty.granicus.com/player/clip/1361		us:county:49043	Summit County, UT	0:54:12	
https://summitcounty.granicus.com/player/clip/1399		us:county:49043	Summit County, UT	1:18:41	
https://summitcounty.granicus.com/player/clip/1393		us:county:49043	Summit County, UT	2:11:34	
https://summitcounty.granicus.com/player/clip/1398		us:county:49043	Summit County, UT	5:01:12	
https://summitcounty.granicus.com/player/clip/1402		us:county:49043	Summit County, UT	1:30:47	
https://summitcounty.granicus.com/player/clip/1438		us:county:49043	Summit County, UT	3:05:38	
https://summitcounty.granicus.com/player/clip/1365		us:county:49043	Summit County, UT	1:54:23	
https://summitcounty.granicus.com/player/clip/1293		us:county:49043	Summit County, UT	1:36:25	
https://summitcounty.granicus.com/player/clip/1305		us:county:49043	Summit County, UT	1:13:39	
https://summitcounty.granicus.com/player/clip/1348		us:county:49043	Summit County, UT	1:58:10	
https://summitcounty.granicus.com/player/clip/1377		us:county:49043	Summit County, UT	2:00:56	
https://hebercityut.portal.civicclerk.com/event/421/media		us:place:4934200	Heber City, UT	1:39:12	
https://hebercityut.portal.civicclerk.com/event/434/media		us:place:4934200	Heber City, UT	4:45:16	
https://hebercityut.portal.civicclerk.com/event/422/media		us:place:4934200	Heber City, UT	3:20:05	
https://hebercityut.portal.civicclerk.com/event/529/media		us:place:4934200	Heber City, UT	3:56:46	
https://hebercityut.portal.civicclerk.com/event/528/media		us:place:4934200	Heber City, UT	3:27:49	
https://hebercityut.portal.civicclerk.com/event/423/media		us:place:4934200	Heber City, UT	6:32:03	
https://hebercityut.portal.civicclerk.com/event/583/media		us:place:4934200	Heber City, UT	0:56:28	
https://hebercityut.portal.civicclerk.com/event/436/media		us:place:4934200	Heber City, UT	4:11:25	
https://hebercityut.portal.civicclerk.com/event/437/media		us:place:4934200	Heber City, UT	6:09:53	
https://hebercityut.portal.civicclerk.com/event/534/media		us:place:4934200	Heber City, UT	4:01:49	
https://hebercityut.portal.civicclerk.com/event/438/media		us:place:4934200	Heber City, UT	3:56:08	
https://hebercityut.portal.civicclerk.com/event/584/media		us:place:4934200	Heber City, UT	2:35:11	
https://hebercityut.portal.civicclerk.com/event/446/media		us:place:4934200	Heber City, UT	1:42:38	
https://hebercityut.portal.civicclerk.com/event/486/media		us:place:4934200	Heber City, UT	1:45:08	
https://hebercityut.portal.civicclerk.com/event/447/media		us:place:4934200	Heber City, UT	0:40:05	
https://hebercityut.portal.civicclerk.com/event/448/media		us:place:4934200	Heber City, UT	2:44:58	
https://hebercityut.portal.civicclerk.com/event/488/media		us:place:4934200	Heber City, UT	1:21:27	
https://hebercityut.portal.civicclerk.com/event/449/media		us:place:4934200	Heber City, UT	0:18:43	
https://hebercityut.portal.civicclerk.com/event/450/media		us:place:4934200	Heber City, UT	1:46:01	
https://hebercityut.portal.civicclerk.com/event/490/media		us:place:4934200	Heber City, UT	2:00:02	
https://hebercityut.portal.civicclerk.com/event/531/media		us:place:4934200	Heber City, UT	2:33:09	
https://hebercityut.portal.civicclerk.com/event/523/media		us:place:4934200	Heber City, UT	0:57:13	
https://hebercityut.portal.civicclerk.com/event/515/media		us:place:4934200	Heber City, UT	1:15:23	
https://hebercityut.portal.civicclerk.com/event/514/media		us:place:4934200	Heber City, UT	1:15:09	
https://walworthcowi.portal.civicclerk.com/event/2509/media		us:county:55127	Walworth County, WI	0:29:49	
https://hebercityut.portal.civicclerk.com/event/586/media		us:place:4934200	Heber City, UT	0:39:04	
# WO-213 part 2 (2026-09-11, Ryan): six more governments our bulk tools queued in volume (#443, #794, #798), trimmed to one governing-body meeting each; any length. Re-queue for depth later.
https://cosumnescommunityservices.portal.civicclerk.com/event/615/media		rtr:us:ca:cosumnes-community-services-district	Cosumnes Community Services District, CA	0:59:15	
https://cosumnescommunityservices.portal.civicclerk.com/event/614/media		rtr:us:ca:cosumnes-community-services-district	Cosumnes Community Services District, CA	0:46:19	
https://sanfordnc.portal.civicclerk.com/event/2025/media		us:place:3759280	Sanford, NC	1:15:46	
https://sanfordnc.portal.civicclerk.com/event/2026/media		us:place:3759280	Sanford, NC	0:48:41	
https://sanfordnc.portal.civicclerk.com/event/2038/media		us:place:3759280	Sanford, NC	0:54:24	
https://sanfordnc.portal.civicclerk.com/event/2039/media		us:place:3759280	Sanford, NC	0:54:06	
https://sanfordnc.portal.civicclerk.com/event/2040/media		us:place:3759280	Sanford, NC	0:52:50	
https://sanfordnc.portal.civicclerk.com/event/2041/media		us:place:3759280	Sanford, NC	0:47:37	
https://cosumnescommunityservices.portal.civicclerk.com/event/560/media		rtr:us:ca:cosumnes-community-services-district	Cosumnes Community Services District, CA	1:51:19	
https://sanfordnc.portal.civicclerk.com/event/2048/media		us:place:3759280	Sanford, NC	1:35:03	
https://sanfordnc.portal.civicclerk.com/event/2050/media		us:place:3759280	Sanford, NC	0:52:46	
https://cosumnescommunityservices.portal.civicclerk.com/event/561/media		rtr:us:ca:cosumnes-community-services-district	Cosumnes Community Services District, CA	0:56:32	
https://sanfordnc.portal.civicclerk.com/event/2051/media		us:place:3759280	Sanford, NC	4:18:22	
https://cosumnescommunityservices.portal.civicclerk.com/event/527/media		rtr:us:ca:cosumnes-community-services-district	Cosumnes Community Services District, CA	1:41:51	
https://sanfordnc.portal.civicclerk.com/event/2052/media		us:place:3759280	Sanford, NC	2:09:08	
https://sanfordnc.portal.civicclerk.com/event/2053/media		us:place:3759280	Sanford, NC	2:15:42	
https://cosumnescommunityservices.portal.civicclerk.com/event/564/media		rtr:us:ca:cosumnes-community-services-district	Cosumnes Community Services District, CA	2:00:20	
https://cosumnescommunityservices.portal.civicclerk.com/event/572/media		rtr:us:ca:cosumnes-community-services-district	Cosumnes Community Services District, CA	0:56:56	
https://sanfordnc.portal.civicclerk.com/event/2059/media		us:place:3759280	Sanford, NC	0:44:14	
https://cosumnescommunityservices.portal.civicclerk.com/event/573/media		rtr:us:ca:cosumnes-community-services-district	Cosumnes Community Services District, CA	0:47:50	
https://sanfordnc.portal.civicclerk.com/event/2066/media		us:place:3759280	Sanford, NC	0:59:42	
https://sanfordnc.portal.civicclerk.com/event/2067/media		us:place:3759280	Sanford, NC	1:56:44	
https://cosumnescommunityservices.portal.civicclerk.com/event/598/media		rtr:us:ca:cosumnes-community-services-district	Cosumnes Community Services District, CA	2:40:03	
https://cosumnescommunityservices.portal.civicclerk.com/event/574/media		rtr:us:ca:cosumnes-community-services-district	Cosumnes Community Services District, CA	0:45:59	
https://sanfordnc.portal.civicclerk.com/event/2068/media		us:place:3759280	Sanford, NC	0:51:15	
https://cosumnescommunityservices.portal.civicclerk.com/event/599/media		rtr:us:ca:cosumnes-community-services-district	Cosumnes Community Services District, CA	1:08:09	
https://sanfordnc.portal.civicclerk.com/event/2117/media		us:place:3759280	Sanford, NC	1:24:14	
https://cosumnescommunityservices.portal.civicclerk.com/event/612/media		rtr:us:ca:cosumnes-community-services-district	Cosumnes Community Services District, CA	1:16:04	
https://ivins.granicus.com/player/clip/2420?view_id=2&redirect=true		us:place:4938710	Ivins, UT	1:11:26	
https://kaysvilleut.portal.civicclerk.com/event/1169/media		us:place:4940360	Kaysville, UT	2:40:14	
https://kaysvilleut.portal.civicclerk.com/event/1157/media		us:place:4940360	Kaysville, UT	0:50:21	
https://parkcityut.portal.civicclerk.com/event/3726/media		us:place:4958070	Park City, UT	1:56:52	
https://vineyardut.portal.civicclerk.com/event/1441/media		us:place:4980420	Vineyard, UT		
https://vineyardut.portal.civicclerk.com/event/1650/media		us:place:4980420	Vineyard, UT		
https://vineyardut.portal.civicclerk.com/event/1515/media		us:place:4980420	Vineyard, UT		
https://vineyardut.portal.civicclerk.com/event/1661/media		us:place:4980420	Vineyard, UT		
https://ivins.granicus.com/player/clip/2403?view_id=2&redirect=true		us:place:4938710	Ivins, UT	1:47:14	
https://ivins.granicus.com/player/clip/2408?view_id=2&redirect=true		us:place:4938710	Ivins, UT	2:46:02	
https://ivins.granicus.com/player/clip/2410?view_id=2&redirect=true		us:place:4938710	Ivins, UT	1:30:58	
https://ivins.granicus.com/player/clip/2415?view_id=2&redirect=true		us:place:4938710	Ivins, UT	1:04:10	
https://ivins.granicus.com/player/clip/2417?view_id=2&redirect=true		us:place:4938710	Ivins, UT	3:39:52	
https://ivins.granicus.com/player/clip/2376?view_id=2&redirect=true		us:place:4938710	Ivins, UT	1:09:30	
https://ivins.granicus.com/player/clip/2386?view_id=2&redirect=true		us:place:4938710	Ivins, UT	1:20:42	
https://ivins.granicus.com/player/clip/2397?view_id=2&redirect=true		us:place:4938710	Ivins, UT	0:59:56	
https://kaysvilleut.portal.civicclerk.com/event/1164/media		us:place:4940360	Kaysville, UT	2:36:54	
https://kaysvilleut.portal.civicclerk.com/event/1165/media		us:place:4940360	Kaysville, UT	0:58:36	
https://kaysvilleut.portal.civicclerk.com/event/1248/media		us:place:4940360	Kaysville, UT	1:48:43	
https://kaysvilleut.portal.civicclerk.com/event/1166/media		us:place:4940360	Kaysville, UT	3:36:25	
https://kaysvilleut.portal.civicclerk.com/event/1154/media		us:place:4940360	Kaysville, UT	2:08:55	
https://kaysvilleut.portal.civicclerk.com/event/1167/media		us:place:4940360	Kaysville, UT	1:36:30	
https://kaysvilleut.portal.civicclerk.com/event/1168/media		us:place:4940360	Kaysville, UT	3:22:21	
https://kaysvilleut.portal.civicclerk.com/event/1156/media		us:place:4940360	Kaysville, UT	1:12:54	
https://parkcityut.portal.civicclerk.com/event/3704/media		us:place:4958070	Park City, UT	5:49:31	
https://parkcityut.portal.civicclerk.com/event/3707/media		us:place:4958070	Park City, UT	3:00:20	
https://parkcityut.portal.civicclerk.com/event/3710/media		us:place:4958070	Park City, UT	5:07:23	
https://parkcityut.portal.civicclerk.com/event/3711/media		us:place:4958070	Park City, UT	4:07:53	
https://parkcityut.portal.civicclerk.com/event/3713/media		us:place:4958070	Park City, UT	2:28:33	
https://parkcityut.portal.civicclerk.com/event/3929/media		us:place:4958070	Park City, UT	4:52:56	
https://parkcityut.portal.civicclerk.com/event/3930/media		us:place:4958070	Park City, UT	2:52:51	
https://parkcityut.portal.civicclerk.com/event/3720/media		us:place:4958070	Park City, UT	4:12:42	
https://parkcityut.portal.civicclerk.com/event/3934/media		us:place:4958070	Park City, UT	0:05:02	
https://parkcityut.portal.civicclerk.com/event/3813/media		us:place:4958070	Park City, UT	1:06:10	
https://parkcityut.portal.civicclerk.com/event/3814/media		us:place:4958070	Park City, UT	1:26:05	
https://vineyardut.portal.civicclerk.com/event/1580/media		us:place:4980420	Vineyard, UT		
https://vineyardut.portal.civicclerk.com/event/1450/media		us:place:4980420	Vineyard, UT		
https://vineyardut.portal.civicclerk.com/event/1439/media		us:place:4980420	Vineyard, UT		
https://vineyardut.portal.civicclerk.com/event/1634/media		us:place:4980420	Vineyard, UT		
https://vineyardut.portal.civicclerk.com/event/1451/media		us:place:4980420	Vineyard, UT		
https://vineyardut.portal.civicclerk.com/event/1616/media		us:place:4980420	Vineyard, UT		
https://vineyardut.portal.civicclerk.com/event/1617/media		us:place:4980420	Vineyard, UT		
https://vineyardut.portal.civicclerk.com/event/1633/media		us:place:4980420	Vineyard, UT		
https://vineyardut.portal.civicclerk.com/event/1638/media		us:place:4980420	Vineyard, UT		
https://vineyardut.portal.civicclerk.com/event/1656/media		us:place:4980420	Vineyard, UT		
https://vineyardut.portal.civicclerk.com/event/1657/media		us:place:4980420	Vineyard, UT		
https://ivins.granicus.com/MediaPlayer.php?view_id=2&clip_id=2433		us:place:4938710	Ivins, UT	1:34:02	
https://sanfordnc.portal.civicclerk.com/event/2015/media		us:place:3759280	Sanford, NC	0:57:16	
https://parkcityut.portal.civicclerk.com/event/3936/media		us:place:4958070	Park City, UT	0:45:38	
# 2026-09-11 WO-211b: owner-body videos over 90 min, parked until a shorter meeting from the same channel is found
https://www.youtube.com/watch?v=6N4jEHd7zw8		rtr:ca:nb:cap-acadie	Cap-Acadie, NB	2:15:29	Reunion ordinaire 2026-08-11
https://www.youtube.com/watch?v=AumDIgXZnBc		rtr:ca:ns:municipality-of-the-county-of-pictou	Municipality of the County of Pictou, NS	1:48:25	Council meeting 2025-11-18
