file,url,host,platform,kind,detail,gov_id,source_url_override,strength,match,source,evidence_gov_id_unresolvable,evidence_conflict
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=mFFW66EIvNM,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://glenwillow-oh.gov,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=o8bkqiPJ8Y4,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://www.soaplakewa.gov/soaplakewacivilservice,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=oQ3YVXM2rzE,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://www.dunescity.gov/city-council-meetings,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=sWUkyx7R7XA,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://youtube.com/live/sWUkyx7R7XA?feature=share,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=ax-OzF0VRk4,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://www.youtube.com/channel/channel UCfNNyG4keplIyA11WcOXbqw (HPA-TV),,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=VKdaVfiMi1Y,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://www.youtube.com/channel/UCo3PRSgZA4B4Y20Ji1f1Glw,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=wG3LI2-IwLo,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://www.youtube.com/channel/UC6moug2QGKRi1E7FMPTWe1A,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=nnQfACEZn8g,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://www.youtube.com/channel/UCSnuY-41GkWR3vhNV5jSIQQ,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=7NSAe00gN-8,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://www.youtube.com/channel/UCDEhxGyYjgZkYrLb-NGeq2g,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=UuxKIjTrhSc,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://www.youtube.com/channel/UC77nCMbOHhM_YrdFUtjdAoA,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=jvF1Mt92XgQ,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://www.youtube.com/channel/UCXkx16z_21qDgJ_usjU5JJA,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=MnWgIHaqzTw,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://www.youtube.com/channel/UCTpbms5e05CzcxouiSdLsCA,,,,,
