queue_url,tenant,platform,duration_seconds,duration_hms,duration_source,status,substitute_url,substitute_title,substitute_date,substitute_duration_seconds,substitute_duration_hms,candidates_checked,notes
https://lonestargcd.new.swagit.com/videos/355972,lonestargcd.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://longbeachca.new.swagit.com/videos/372554,longbeachca.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://losaltoshillsca.portal.civicclerk.com/event/4354/media,losaltoshillsca.portal.civicclerk.com,civicclerk,20092.0,5:34:52,civicclerk_api,substitute_found,https://losaltoshillsca.portal.civicclerk.com/event/4622/media,Housing Element Implementation Committee - Organizational Meeting,2026-08-25,4616.2,1:16:56,1,duration source: ffprobe; found in widened 50-90 min window
https://louisacova.portal.civicclerk.com/event/1129/media,louisacova.portal.civicclerk.com,civicclerk,3642.8,1:00:43,ffprobe,not_long,,,,,,,
https://louisvilleco.portal.civicclerk.com/event/32/media,louisvilleco.portal.civicclerk.com,civicclerk,,,,probe_failed,,,,,,,ffprobe failed on media URL
https://louisvilleky.new.swagit.com/videos/377329/one_meeting_agenda,louisvilleky.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://lubbockcountytx.new.swagit.com/videos/356206?ts=3680,lubbockcountytx.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://lubbockisdtx.new.swagit.com/videos/278234,lubbockisdtx.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://lubbocktx.new.swagit.com/videos/392920,lubbocktx.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://lucascooh.portal.civicclerk.com/event/421/media,lucascooh.portal.civicclerk.com,civicclerk,2851.0,47:31,civicclerk_api,not_long,,,,,,,
https://lucastx.new.swagit.com/videos/175320,lucastx.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://lwsd.new.swagit.com/videos/281596,lwsd.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://lynchburgva.portal.civicclerk.com/event/2916/media,lynchburgva.portal.civicclerk.com,civicclerk,7080.0,1:58:00,civicclerk_api,substitute_found,https://lynchburgva.portal.civicclerk.com/event/3060/media,Physical Development Committee Meeting,2026-07-14,2884.3,48:04,1,duration source: ffprobe
https://lynnwoodwa.new.swagit.com/videos/382013,lynnwoodwa.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://lyoncoks.portal.civicclerk.com/event/53/media,lyoncoks.portal.civicclerk.com,civicclerk,,,,probe_failed,,,,,,,no media path on event and no probeable fallback
https://mahwahnj.new.swagit.com/videos/08212019-1100,mahwahnj.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://mankatoaps.new.swagit.com/videos/295652,mankatoaps.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://mankatomn.new.swagit.com/videos/376068,mankatomn.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://mansfieldisd.new.swagit.com/videos/153508/transcript,mansfieldisd.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://maranaaz.new.swagit.com/videos/354281,maranaaz.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://marintv.cablecast.tv/internetchannel/show/119157?site=1,marintv.cablecast.tv,cablecast,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://marionboe.new.swagit.com/videos/280422,marionboe.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://mariposacoca.portal.civicclerk.com/event/540/media,mariposacoca.portal.civicclerk.com,civicclerk,12577.6,3:29:38,ffprobe,substitute_found,https://mariposacoca.portal.civicclerk.com/event/3364/media,Planning Commission Meeting,2026-08-21,1150.5,19:11,1,duration source: ffprobe
https://marlboroughma.portal.civicclerk.com/event/1617/media,marlboroughma.portal.civicclerk.com,civicclerk,491.3,8:11,ffprobe,not_long,,,,,,,
https://marthasvineyard.cablecast.tv/internetchannel/show/16695?site=3,marthasvineyard.cablecast.tv,cablecast,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://marysvilleoh.new.swagit.com/videos/274018,marysvilleoh.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://mcallentx.new.swagit.com/videos/230865,mcallentx.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://mcdonough-ga.portal.civicclerk.com/event/422/media,mcdonough-ga.portal.civicclerk.com,civicclerk,,,,probe_failed,,,,,,,"Events API failed: ClientResponseError: 404, message='Not Found', url='https://mcdonough-ga.api.civicclerk.com/v1/Events/422'"
https://mcdonoughga.portal.civicclerk.com/event/422/media,mcdonoughga.portal.civicclerk.com,civicclerk,13621.5,3:47:02,ffprobe,substitute_found,https://mcdonoughga.portal.civicclerk.com/event/496/media,Special Called Meeting,2026-08-10,622.8,10:23,1,duration source: ffprobe
https://mckinneyisdtx.new.swagit.com/videos/388247,mckinneyisdtx.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://mckinneytx.new.swagit.com/videos/346833,mckinneytx.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://mcpsmd.new.swagit.com/videos/392686,mcpsmd.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://meadowsplacetx.new.swagit.com/videos/230884/embed,meadowsplacetx.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://medfordnj.new.swagit.com/videos/09172014-898,medfordnj.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://melbournefl.portal.civicclerk.com/event/1745/media,melbournefl.portal.civicclerk.com,civicclerk,,,,probe_failed,,,,,,,no media path on event and no probeable fallback
https://menomoneefallswi.new.swagit.com/videos/340634,menomoneefallswi.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://mercedcountyca.new.swagit.com/videos/303146/transcript,mercedcountyca.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://meridianmi.new.swagit.com/videos/381956,meridianmi.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://mesquitetx.new.swagit.com/videos/373005,mesquitetx.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://metvweb.cablecast.tv/internetchannel/show/6446?site=1,metvweb.cablecast.tv,cablecast,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://miamibeachfl.new.swagit.com/videos/376315,miamibeachfl.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://miamicoks.portal.civicclerk.com/event/878/media,miamicoks.portal.civicclerk.com,civicclerk,3852.0,1:04:12,ffprobe,not_long,,,,,,,
https://middleburgva.new.swagit.com/videos/344455,middleburgva.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://middletownnj.portal.civicclerk.com/event/331/media,middletownnj.portal.civicclerk.com,civicclerk,5333.9,1:28:54,ffprobe,not_long,,,,,,,
https://middletowntwppa.new.swagit.com/videos/339433,middletowntwppa.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://midlandcountytx.new.swagit.com/videos/325064,midlandcountytx.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://midlandtx.new.swagit.com/videos/389624,midlandtx.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://midlothianisdtx.new.swagit.com/videos/345820,midlothianisdtx.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://midlothiantx.new.swagit.com/videos/224651/embed,midlothiantx.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://millcreekut.portal.civicclerk.com/event/594/media,millcreekut.portal.civicclerk.com,civicclerk,12812.7,3:33:33,ffprobe,substitute_found,https://millcreekut.portal.civicclerk.com/event/818/media,City Council Meeting,2026-08-24,2381.1,39:41,1,duration source: ffprobe
https://millikenco.portal.civicclerk.com/event/47/media,millikenco.portal.civicclerk.com,civicclerk,3352.1,55:52,ffprobe,not_long,,,,,,,
https://minotnd.portal.civicclerk.com/event/1394/media,minotnd.portal.civicclerk.com,civicclerk,25042.2,6:57:22,ffprobe,no_short_meeting_found,,,,,,,no 50-90 min meeting among 3 past events (3 duration-checked)
https://missouricitytx.new.swagit.com/videos/05082019-1341,missouricitytx.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://mobilityauthority.new.swagit.com/videos/09072016-791/,mobilityauthority.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://monococa.portal.civicclerk.com/event/118/media,monococa.portal.civicclerk.com,civicclerk,6434.4,1:47:14,ffprobe,no_short_meeting_found,,,,,,,no 50-90 min meeting among 11 past events (8 duration-checked)
https://montgomerycoks.portal.civicclerk.com/event/46/media,montgomerycoks.portal.civicclerk.com,civicclerk,7290.2,2:01:30,ffprobe,substitute_found,https://montgomerycoks.portal.civicclerk.com/event/95/media,One Time Event,2026-08-03,1206.6,20:07,1,duration source: ffprobe
https://montgomerycountytx.new.swagit.com/videos/224724,montgomerycountytx.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://montgomerynj.new.swagit.com/videos/346417,montgomerynj.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://montroseco.portal.civicclerk.com/event/861/media,montroseco.portal.civicclerk.com,civicclerk,2979.3,49:39,ffprobe,not_long,,,,,,,
https://mooreconc.portal.civicclerk.com/event/2168/media,mooreconc.portal.civicclerk.com,civicclerk,5680.0,1:34:40,civicclerk_api,substitute_found,https://mooreconc.portal.civicclerk.com/event/2531/media,Board of Commissioners Meeting,2026-08-04,2765.3,46:05,1,duration source: ffprobe
https://morganhillca.portal.civicclerk.com/event/1183/media,morganhillca.portal.civicclerk.com,civicclerk,13032.7,3:37:13,ffprobe,substitute_found,https://morganhillca.portal.civicclerk.com/event/1396/media,Planning Commission Meeting,2026-08-25,1948.4,32:28,1,duration source: ffprobe
https://morrisvillenc.new.swagit.com/videos/08272020-756/5/,morrisvillenc.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://mountdorafl.portal.civicclerk.com/event/1535/media,mountdorafl.portal.civicclerk.com,civicclerk,10775.0,2:59:35,civicclerk_api,substitute_found,https://mountdorafl.portal.civicclerk.com/event/2355/media,"August 24, 2026  City Council Final Budget Workshop",2026-08-24,4954.0,1:22:34,1,duration source: ffprobe; found in widened 50-90 min window
https://mountolivetownshipnj.new.swagit.com/videos/294745,mountolivetownshipnj.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://mundeleinil.portal.civicclerk.com/event/2891/media,mundeleinil.portal.civicclerk.com,civicclerk,,,,probe_failed,,,,,,,"Events API failed: ClientResponseError: 404, message='Not Found', url='https://mundeleinil.api.civicclerk.com/v1/Events/2891'"
https://murphytx.new.swagit.com/videos/372600,murphytx.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://muskegoncomi.portal.civicclerk.com/event/2630/media,muskegoncomi.portal.civicclerk.com,civicclerk,1277.0,21:17,civicclerk_api,not_long,,,,,,,
https://mycommunityfocus.cablecast.tv/internetchannel/show/979,mycommunityfocus.cablecast.tv,cablecast,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://nashuanh.portal.civicclerk.com/event/3299/media,nashuanh.portal.civicclerk.com,civicclerk,,,,probe_failed,,,,,,,ffprobe failed on media URL
https://nassaucountysd.new.swagit.com/videos/12152017-502,nassaucountysd.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://nationalcityca.new.swagit.com/videos/384685?ts=5544.605,nationalcityca.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://natomasusd.new.swagit.com/videos/136348,natomasusd.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://navajocountyaz.new.swagit.com/videos/321878/embed,navajocountyaz.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://nccde.new.swagit.com/videos/372524,nccde.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://nctcog.new.swagit.com/videos/06272019-599,nctcog.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://newbernnc.new.swagit.com/videos/345248,newbernnc.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://newburghny.new.swagit.com/videos/70228,newburghny.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://newburghny.portal.civicclerk.com/event/68/media,newburghny.portal.civicclerk.com,civicclerk,4643.4,1:17:23,ffprobe,not_long,,,,,,,
https://newhanovernc.new.swagit.com/videos/388146/embed,newhanovernc.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://newmarketnh.portal.civicclerk.com/event/2275/media,newmarketnh.portal.civicclerk.com,civicclerk,6545.0,1:49:05,civicclerk_api,substitute_found,https://newmarketnh.portal.civicclerk.com/event/2332/media,Town Council Meeting 3rd Wednesday,2026-08-19,1863.2,31:03,1,duration source: ffprobe
https://newportnewsva.new.swagit.com/videos/384314/partner_agenda,newportnewsva.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://newportricheyfl.new.swagit.com/videos/09162020-1104,newportricheyfl.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://norcrossga.portal.civicclerk.com/event/609/media,norcrossga.portal.civicclerk.com,civicclerk,9666.6,2:41:07,ffprobe,substitute_found,https://norcrossga.portal.civicclerk.com/event/793/media,Special Called Meeting of the Mayor and Council,2026-08-24,1407.6,23:28,1,duration source: ffprobe
https://norfolkpublicschools.new.swagit.com/videos/153990,norfolkpublicschools.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://norfolkva.portal.civicclerk.com/event/6022/media,norfolkva.portal.civicclerk.com,civicclerk,1749.0,29:09,civicclerk_api,not_long,,,,,,,
https://northbrunswicktv.cablecast.tv/internetchannel/show/4237?seekto=414&site=1,northbrunswicktv.cablecast.tv,cablecast,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://northcastleny.portal.civicclerk.com/event/1884/media,northcastleny.portal.civicclerk.com,civicclerk,7651.0,2:07:31,civicclerk_api,substitute_found,https://northcastleny.portal.civicclerk.com/event/1937/media,Zoning Board of Appeals,2026-08-06,976.8,16:17,1,duration source: ffprobe
https://northlaketx.new.swagit.com/videos/378030,northlaketx.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://northlasvegasnv.new.swagit.com/videos/371418,northlasvegasnv.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://northpenn.cablecast.tv/internetchannel/show/1572?site=1,northpenn.cablecast.tv,cablecast,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://norwalkca.new.swagit.com/videos/317952/one_meeting_agenda,norwalkca.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://ntmwd.new.swagit.com/videos/352950,ntmwd.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://nuecescountytx.new.swagit.com/videos/171589/transcript,nuecescountytx.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://oberlinoh.new.swagit.com/videos/371106,oberlinoh.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://odessatx.new.swagit.com/videos/372276,odessatx.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://ogunquitme.portal.civicclerk.com/event/2098/media,ogunquitme.portal.civicclerk.com,civicclerk,3425.7,57:06,ffprobe,not_long,,,,,,,
https://olatheks.new.swagit.com/videos/01092018-1564,olatheks.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://oneidacountyny.new.swagit.com/videos/357545/one_meeting_agenda,oneidacountyny.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://ontariocony.portal.civicclerk.com/event/1801/media,ontariocony.portal.civicclerk.com,civicclerk,2770.0,46:10,civicclerk_api,not_long,,,,,,,
https://orangecova.portal.civicclerk.com/event/530/media,orangecova.portal.civicclerk.com,civicclerk,12061.3,3:21:01,ffprobe,substitute_found,https://orangecova.portal.civicclerk.com/event/546/media,Board of Supervisors' Regular Meeting,2026-07-28,2581.4,43:01,1,duration source: ffprobe
https://oronomn.new.swagit.com/videos/361171,oronomn.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://orovalleyaz.new.swagit.com/videos/386162,orovalleyaz.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://overlandparkks.new.swagit.com/videos/378861,overlandparkks.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://oxfordoh.portal.civicclerk.com/event/1028/media,oxfordoh.portal.civicclerk.com,civicclerk,4526.0,1:15:26,civicclerk_api,not_long,,,,,,,
https://oxnardca.portal.civicclerk.com/event/5044/media,oxnardca.portal.civicclerk.com,civicclerk,11566.0,3:12:46,civicclerk_api,substitute_found,https://oxnardca.portal.civicclerk.com/event/6034/media,Inter-Neighborhood Council Organization (INCO) Executive Board,2026-08-12,4451.2,1:14:11,1,duration source: ffprobe; found in widened 50-90 min window
https://painesvilleoh.new.swagit.com/videos/208704,painesvilleoh.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://palatineil.portal.civicclerk.com/event/225/media,palatineil.portal.civicclerk.com,civicclerk,4473.0,1:14:33,civicclerk_api,not_long,,,,,,,
https://palmbayfl.new.swagit.com/videos/223371,palmbayfl.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://palmbeachfl.portal.civicclerk.com/event/11442/media,palmbeachfl.portal.civicclerk.com,civicclerk,18773.0,5:12:53,civicclerk_api,substitute_found,https://palmbeachfl.portal.civicclerk.com/event/11476/media,Defined Contribution Plan Committee Meeting,2026-08-21,2705.9,45:06,1,duration source: ffprobe
https://palmspringsca.new.swagit.com/videos/381659?ts=5784,palmspringsca.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://panda-ny.cablecast.tv/internetchannel/show/3611,panda-ny.cablecast.tv,cablecast,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://parkcityut.portal.civicclerk.com/event/3677/media,parkcityut.portal.civicclerk.com,civicclerk,16309.0,4:31:49,civicclerk_api,substitute_found,https://parkcityut.portal.civicclerk.com/event/3753/media,Historic Preservation Board Meeting,2026-08-05,3636.1,1:00:36,1,duration source: ffprobe; found in widened 50-90 min window
https://parkerco.portal.civicclerk.com/event/2123/media,parkerco.portal.civicclerk.com,civicclerk,13923.0,3:52:03,civicclerk_api,substitute_found,https://parkerco.portal.civicclerk.com/event/2588/media,Special Licensing Authority,2026-08-20,2395.9,39:56,1,duration source: ffprobe
https://parkertx.new.swagit.com/videos/113933,parkertx.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://parklandfl.new.swagit.com/videos/108398/transcript,parklandfl.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://parkvillemo.portal.civicclerk.com/event/779/media,parkvillemo.portal.civicclerk.com,civicclerk,5529.1,1:32:09,ffprobe,substitute_found,https://parkvillemo.portal.civicclerk.com/event/846/media,Amended Board of Aldermen Meeting,2026-08-18,2211.4,36:51,1,duration source: ffprobe
https://pascowa.new.swagit.com/videos/371149,pascowa.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://peabody.cablecast.tv/internetchannel/show/18725?site=1,peabody.cablecast.tv,cablecast,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://pekinil.portal.civicclerk.com/event/468/media,pekinil.portal.civicclerk.com,civicclerk,5133.0,1:25:33,civicclerk_api,not_long,,,,,,,
https://pelhamny.portal.civicclerk.com/event/2412/media,pelhamny.portal.civicclerk.com,civicclerk,4126.0,1:08:46,civicclerk_api,not_long,,,,,,,
https://pelhampublicschoolsny.new.swagit.com/videos/09072018-841,pelhampublicschoolsny.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://penderconc.portal.civicclerk.com/event/504/media,penderconc.portal.civicclerk.com,civicclerk,16017.0,4:26:57,ffprobe,substitute_found,https://penderconc.portal.civicclerk.com/event/919/media,Board of County Commissioners Town Hall,2026-07-21,3520.1,58:40,1,duration source: ffprobe; found in widened 50-90 min window
https://pensacolafl.portal.civicclerk.com/event/425/media,pensacolafl.portal.civicclerk.com,civicclerk,1874.0,31:14,civicclerk_api,not_long,,,,,,,
https://perrysburgoh.portal.civicclerk.com/event/2439/media,perrysburgoh.portal.civicclerk.com,civicclerk,4239.0,1:10:39,civicclerk_api,not_long,,,,,,,
https://petalumaca.new.swagit.com/videos/392762,petalumaca.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://petersburgva.new.swagit.com/videos/372533,petersburgva.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://pfisd.new.swagit.com/videos/377298,pfisd.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://pharrtx.portal.civicclerk.com/event/3471/media,pharrtx.portal.civicclerk.com,civicclerk,2863.7,47:44,ffprobe,not_long,,,,,,,
https://pilotpointtx.portal.civicclerk.com/event/401/media,pilotpointtx.portal.civicclerk.com,civicclerk,5093.7,1:24:54,ffprobe,not_long,,,,,,,
https://pinalcountyaz.new.swagit.com/videos/372782,pinalcountyaz.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://pinehurstnc.portal.civicclerk.com/event/49/media,pinehurstnc.portal.civicclerk.com,civicclerk,9162.1,2:32:42,ffprobe,substitute_found,https://pinehurstnc.portal.civicclerk.com/event/1054/media,Village Council Work Session,2026-08-11,2619.9,43:40,1,duration source: ffprobe
https://pinoleca.portal.civicclerk.com/event/980/media,pinoleca.portal.civicclerk.com,civicclerk,20889.4,5:48:09,ffprobe,substitute_found,https://pinoleca.portal.civicclerk.com/event/1170/media,Zoning Administrator Meeting,2026-08-24,2084.4,34:44,1,duration source: ffprobe
https://planoisdtx.new.swagit.com/videos/208230/transcript,planoisdtx.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://planotx.new.swagit.com/videos/198068,planotx.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://plumascoca.portal.civicclerk.com/event/1593/media,plumascoca.portal.civicclerk.com,civicclerk,10706.1,2:58:26,ffprobe,substitute_found,https://plumascoca.portal.civicclerk.com/event/1914/media,Board of Supervisors,2026-08-11,2984.7,49:45,1,duration source: ffprobe
https://poolerga.portal.civicclerk.com/event/655/media,poolerga.portal.civicclerk.com,civicclerk,3013.7,50:14,ffprobe,not_long,,,,,,,
https://portagecowi.portal.civicclerk.com/event/7100/media,portagecowi.portal.civicclerk.com,civicclerk,7314.0,2:01:54,civicclerk_api,substitute_found,https://portagecowi.portal.civicclerk.com/event/9188/media,Planning and Zoning Committee,2026-08-25,2986.5,49:47,1,duration source: ffprobe
https://portagemi.portal.civicclerk.com/event/2219/media,portagemi.portal.civicclerk.com,civicclerk,4218.0,1:10:18,civicclerk_api,not_long,,,,,,,
https://portarthurtx.new.swagit.com/videos/359787,portarthurtx.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://portercoin.portal.civicclerk.com/event/168/media,portercoin.portal.civicclerk.com,civicclerk,1188.2,19:48,ffprobe,not_long,,,,,,,
https://portlandme.portal.civicclerk.com/event/8381/media,portlandme.portal.civicclerk.com,civicclerk,4252.5,1:10:53,ffprobe,not_long,,,,,,,
https://portlandtn.portal.civicclerk.com/event/544/media,portlandtn.portal.civicclerk.com,civicclerk,5376.0,1:29:36,civicclerk_api,not_long,,,,,,,
https://portofgalvestontx.new.swagit.com/videos/376135,portofgalvestontx.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://powayca.new.swagit.com/videos/372764,powayca.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://prairieviewtx.new.swagit.com/videos/223684,prairieviewtx.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://prescottaz.portal.civicclerk.com/event/101/media,prescottaz.portal.civicclerk.com,civicclerk,16637.5,4:37:18,ffprobe,no_short_meeting_found,,,,,,,no 50-90 min meeting among 5 past events (5 duration-checked)
https://princegeorgebc.new.swagit.com/videos/01092017-1507,princegeorgebc.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://princetontx.new.swagit.com/videos/384055/transcript,princetontx.new.swagit.com,swagit,,,,platform_not_enumerable,,,,,,,no tenant meeting-enumeration method for this platform
https://pueblowestmetroco.portal.civicclerk.com/event/434/media,pueblowestmetroco.portal.civicclerk.com,civicclerk,10836.0,3:00:36,civicclerk_api,substitute_found,https://pueblowestmetroco.portal.civicclerk.com/event/859/media,"June 22, 2026 BOD Meeting",2026-06-22,4685.9,1:18:06,1,duration source: ffprobe; found in widened 50-90 min window
