file,url,host,platform,kind,detail,gov_id,source_url_override,strength,match,source,evidence_gov_id_unresolvable,evidence_conflict
tier3_auto_transcription_queue.txt,https://youtu.be/PnjzsFGT7Co,youtu.be,youtube,pin-added,owner found via wo145_report.csv,us:cousub:5000736700,https://www.jerichovt.org,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=Yb4-U8Ne-rY,www.youtube.com,youtube,pin-added,owner found via wo145_report.csv,us:cousub:3301343380,https://loudonnh.org,,,,,
tier3_auto_transcription_queue.txt,https://youtu.be/us2Aj0JNFfM,youtu.be,youtube,pin-added,owner found via wo145_report.csv,us:cousub:2300947630,https://mtdesert.org,,,,,
tier3_auto_transcription_queue.txt,https://youtu.be/j7IU5HyEetU?si=4QI4U9vEU-rgmyEX,youtu.be,youtube,pin-added,owner found via jurisdiction_coverage.csv,us:cousub:2602506720,https://www.bedfordchartertwpmi.gov/government/township_board/agendas___minutes.php,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=3AZLoUiAqts&t=15s,www.youtube.com,youtube,pin-added,owner found via wo190_report.csv,us:cousub:2606553140,https://www.meridian.mi.us/news/posts/haslett-road-public-meeting-video-now-available/,,,,,
tier3_auto_transcription_queue.txt,https://youtu.be/i3jgHflUFHs,youtu.be,youtube,pin-added,owner found via jurisdiction_coverage.csv,us:cousub:2609709500,https://www.boisblanctownship.org/boards-and-commissions/meeting-documents/,,,,,
tier3_auto_transcription_queue.txt,https://youtu.be/I0PSbsgUEMg?list=PL1FNTHBBwsYsZDEGIw0wQo2wEYCgu_qG5,youtu.be,youtube,pin,tenant_overrides.csv youtu.be match=I0PSbsgUEMg source=wo145_api_first_sweep,us:cousub:2609916520,https://www.clintontownship.com/,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=lAG1c3ldxx4,www.youtube.com,youtube,pin-added,owner found via wo190_report.csv,us:cousub:2614723820,https://www.eastchinatownship.org/nav/new_page/clerks_office/board_meeting_agendas_and_minutes.php,,,,,
tier3_auto_transcription_queue.txt,https://youtu.be/gKPsxhKVx_0?si=Z881PH1KdtFXdQly,youtu.be,youtube,pin,tenant_overrides.csv youtu.be match=gKPsxhKVx_0 source=wo190_resolve_research_urls,us:cousub:2601944240,http://www.laketwp.org/meetings.htm,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=28KVL0t45rw,www.youtube.com,youtube,pin-added,owner found via wo190_report.csv,us:cousub:2602551960,https://www.marshalltownship.org/,,,,,
tier3_auto_transcription_queue.txt,https://youtube.com/live/Qn0NeuuOpjg?feature=share,youtube.com,youtube,pin,tenant_overrides.csv youtube.com match=Qn0NeuuOpjg source=wo145_api_first_sweep,us:cousub:2608112500,https://www.caledoniatownship.org/,,,,,
tier3_auto_transcription_queue.txt,https://youtu.be/Wz2gPdrRYWA?si=FugWkKXrRvp5OmK3,youtu.be,youtube,pin-added,owner found via wo174_report.csv,us:cousub:2609946900,http://www.lenox-mi.gov/AgendaCenter,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=NKPwfgOK77w,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://5-rivers.ca/index.asp?SEC=A9C02084-2D42-4724-A651-802C87BFCF42,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/live/Je4pi72iBBM?feature=share,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,,,,,,
tier3_auto_transcription_queue.txt,https://youtu.be/em6xC15jPms,youtu.be,youtube,no-owner,youtu.be is a MULTI_GOV_HOSTS host with no matching pin,,https://vilsv.ca/village-office/council/council-meeting-minutes,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=G8myJ6ZmN70,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=ovoSOginpBs,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,,,,,,
tier3_auto_transcription_queue.txt,https://buffalo.viebit.com/watch?hash=11TLAPa5nJChjObE,buffalo.viebit.com,buffalo.viebit.com,registry,not in MULTI_GOV_HOSTS -- single-tenant vendor host,,https://ci.buffalo.mn.us/AgendaCenter,,,,,
tier3_auto_transcription_queue.txt,https://youtu.be/a9Hvm9l_-Xk?si=87I36qwnus7tTl6-,youtu.be,youtube,pin,tenant_overrides.csv youtu.be match=a9Hvm9l_-Xk source=wo174_agendacenter_probe,us:county:13217,https://www.newtoncountyga.gov,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/live/qbSbfqh1MQ0?si=mBLw1s2yJJk6vXG8,www.youtube.com,youtube,pin-added,owner found via jurisdiction_coverage.csv,us:county:18059,https://hancockin.gov,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=bHdf8AKUo7A&list=PLNI9VsCb9IXSwh1WCuYZKwwXrC-Bhoroc,www.youtube.com,youtube,pin-added,owner found via jurisdiction_coverage.csv,us:county:18095,https://www.madison-in.gov,,,,,
tier3_auto_transcription_queue.txt,https://youtu.be/O1cXygITuRM,youtu.be,youtube,pin,tenant_overrides.csv youtu.be match=O1cXygITuRM source=wo149_county_ladder_sweep,us:county:19129,https://millscountyiowa.gov,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=my1pQX-Vhik,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=my1pQX-Vhik source=wo149_county_ladder_sweep,us:county:18157,https://www.tippecanoe.in.gov,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=CxboOLMlUdQ,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=CxboOLMlUdQ source=wo149_county_ladder_sweep,us:county:20057,https://fordcounty.net,,,,,
tier3_auto_transcription_queue.txt,https://youtu.be/ROc7ughPEjg,youtu.be,youtube,pin,tenant_overrides.csv youtu.be match=ROc7ughPEjg source=wo174_agendacenter_probe,us:county:01071,https://jacksoncountyal.gov,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=m6xsdWkl7pU,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=m6xsdWkl7pU source=wo149_county_ladder_sweep,us:county:39045,https://fairfieldcountyohio.gov,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=RTcl3-w3XYM,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://randolphcountync.gov/m/newsflash/home/detail/2609,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/live/xsFR4ADdnk0?si=WeZ4RgzXNI044Mxz,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=xsFR4ADdnk0 source=wo174_agendacenter_probe,us:county:21093,https://hardincountyky.gov,,,,,
tier3_auto_transcription_queue.txt,https://youtube.com/live/KIiYQN_5h1s,youtube.com,youtube,pin,tenant_overrides.csv youtube.com match=KIiYQN_5h1s source=wo149_county_ladder_sweep,us:county:47087,https://jacksoncountytn.gov/government/commissioners/,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=Jj4PDHMgOKc&t=10s,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=Jj4PDHMgOKc source=wo149_county_ladder_sweep,us:county:56001,https://www.albanycountywy.gov,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/embed/pFCzw5Kofi8?si=sspKev8Khe8dAcHH,www.youtube.com,youtube,pin-added,owner found via jurisdiction_coverage.csv,us:county:11001,https://sboe.dc.gov/,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=2GxoGgByB3I,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=2GxoGgByB3I source=wo149_county_ladder_sweep,us:county:17179,https://tazewell-il.gov/agendas-and-minutes/,,,,,
tier3_auto_transcription_queue.txt,https://kentcountymd.portal.civicclerk.com/event/860/media,kentcountymd.portal.civicclerk.com,civicclerk,registry,not in MULTI_GOV_HOSTS -- single-tenant vendor host,,https://kentcounty.com,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=qUOg21KJ2h4&list=PLpdhAa-KzwkbYfqvSg2DOXcG1o38-06JY,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=qUOg21KJ2h4 source=wo149_county_ladder_sweep,us:county:20041,https://www.dkcoks.gov/Commission-Meeting-Viewing,,,,,
tier3_auto_transcription_queue.txt,https://monroecomi.portal.civicclerk.com/event/599/media,monroecomi.portal.civicclerk.com,civicclerk,registry,not in MULTI_GOV_HOSTS -- single-tenant vendor host,,https://www.co.monroe.mi.us,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/embed/AscWHEa0ay4?enablejsapi=1&autoplay=0&cc_load_policy=0&cc_lang_pref=&iv_load_policy=1&loop=0&rel=0&fs=1&playsinline=0&autohide=2&theme=dark&color=red&controls=1&disablekb=0,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=AscWHEa0ay4 source=wo149_county_ladder_sweep,us:county:39085,https://www.lakecountyohio.gov/,,,,,
tier3_auto_transcription_queue.txt,https://youtu.be/Rp7tUN-qGLs,youtu.be,youtube,pin,tenant_overrides.csv youtu.be match=Rp7tUN-qGLs source=wo149_county_ladder_sweep,us:county:29037,https://casscounty.com,,,,,
tier3_auto_transcription_queue.txt,https://youtu.be/eM-WJSIDiEg,youtu.be,youtube,pin-added,owner found via wo258_report.csv,us:county:19195,https://worthcountyiowa.gov/board_of_supervisors/meetings/,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=-cxYHy0I1wc&list=PLGZywuY2SLqIbaCt9eq65q5GIdc1OE4Xn&index=1,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=-cxYHy0I1wc source=wo149_county_ladder_sweep,us:place:3601000,https://albanyny.gov,,,,,
tier3_auto_transcription_queue.txt,https://youtu.be/V60fmU8Y2u4,youtu.be,youtube,pin,tenant_overrides.csv youtu.be match=V60fmU8Y2u4 source=wo149_county_ladder_sweep,us:county:30057,https://madisoncountymt.gov,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=5APBji3iQwY,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=5APBji3iQwY source=wo149_county_ladder_sweep,us:county:20103,https://www.leavenworthcounty.gov/,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=NuL1lEfk9Dw,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=NuL1lEfk9Dw source=wo147_access_ladder_sweep,us:county:08103,https://rbc.us,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=t6GN8RYBea0,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=t6GN8RYBea0 source=wo149_county_ladder_sweep,us:county:21213,https://simpsoncountyky.gov/,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=egCrex1uB6A,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=egCrex1uB6A source=wo149_county_ladder_sweep,us:county:12127,https://www.volusia.org/government/county-council/county-council-meetings/live-audio.stml,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=_KUopZ-jajE,www.youtube.com,youtube,pin-added,owner found via wo190_report.csv,us:county:41059,https://co.umatilla.or.us/departments/board-of-commissioners/agendas-minutes-videos,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=P3ewYzEdQA0,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=P3ewYzEdQA0 source=wo147_access_ladder_sweep,us:county:18053,https://www.in.gov/counties/grant/,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=utKFTIrxl2U,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=utKFTIrxl2U source=wo147_access_ladder_sweep,us:county:45025,https://www.chesterfieldcountysc.com/agendas-minutes,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=UC1UQVyMyybLHYJrI_Ms7pgA,www.youtube.com,youtube,pin-added,owner found via jurisdiction_coverage.csv,us:county:18083,https://knoxcounty.in.gov,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=EbcZURj13AY,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=EbcZURj13AY source=wo149_county_ladder_sweep,us:county:47083,https://www.houstoncountytn.gov/legislative-body-meetings,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=HY4Sr4X7_9Y,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=HY4Sr4X7_9Y source=wo149_county_ladder_sweep,us:county:18167,https://vigocounty.in.gov/meetings/,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=4kFzDylX1vQ,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=4kFzDylX1vQ source=wo230,us:county:45083,https://www.spartanburgcounty.gov,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=Gb4SlsL3HuI,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=Gb4SlsL3HuI source=wo149_county_ladder_sweep,us:county:26087,https://lapeercountymi.gov/government/board_of_commissioners/agendas___minutes.php,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=l1kKWRFhWWs,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=l1kKWRFhWWs source=wo147_access_ladder_sweep,us:county:19127,https://marshallcountyia.gov/supervisors/agendas_minutes/,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=LW29dkDS2pM,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=LW29dkDS2pM source=wo149_county_ladder_sweep,us:county:37033,https://www.caswellcountync.gov/minutes-and-agendas,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=W0TrzjOXol4,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=W0TrzjOXol4 source=wo147_access_ladder_sweep,us:county:19193,https://www.woodburycountyiowa.gov/supervisors/meetings_minutes/,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=IvtdFNL62To,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=IvtdFNL62To source=wo149_county_ladder_sweep,us:county:47103,https://lincolncountytn.gov,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=CoBi4lFT1Yc,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=CoBi4lFT1Yc source=wo149_county_ladder_sweep,us:county:22017,https://caddo.gov,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=IfVlsGxOqhw,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=IfVlsGxOqhw source=wo149_county_ladder_sweep,us:county:01069,https://houstoncountyal.gov/commission/meetings/?sPermalink=meetings_minutes&dID=425,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=wdjOWGKSD0o,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=wdjOWGKSD0o source=wo147_access_ladder_sweep,us:county:22099,https://stmartinparish.net/government/parish_council/agendas___minutes.php,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=X4u-R5Wtke0,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=X4u-R5Wtke0 source=wo147_access_ladder_sweep,us:county:33005,https://co.cheshire.nh.us/cheshire-county-delegation-presentation/,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=qOmpMJzVxkY,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=qOmpMJzVxkY source=wo149_county_ladder_sweep,us:county:21215,https://spencercountyky.gov,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=qFuwr-662-U,www.youtube.com,youtube,pin-added,owner found via wo147_tier3_pending.csv,us:county:34039,https://ucnj.org,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=r12NUvcC0Uw,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=r12NUvcC0Uw source=wo149_county_ladder_sweep,us:county:24510,https://www.baltimorecity.gov,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=3dam1orK_DM,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=3dam1orK_DM source=wo149_county_ladder_sweep,us:county:37065,https://www.edgecombecountync.gov/,,,,,
tier3_auto_transcription_queue.txt,https://youtu.be/EUl6I0yUj78,youtu.be,youtube,pin,tenant_overrides.csv youtu.be match=EUl6I0yUj78 source=wo149_county_ladder_sweep,us:county:41015,https://www.currycountyor.gov/government/board_of_commissioners/agendas_and_minutes.php,,,,,
tier3_auto_transcription_queue.txt,https://montgomeryconc.portal.civicclerk.com/event/5/media,montgomeryconc.portal.civicclerk.com,civicclerk,registry,not in MULTI_GOV_HOSTS -- single-tenant vendor host,,https://www.montgomerycountync.gov/board-of-commissioners,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=_6BmRBMtkK8,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=_6BmRBMtkK8 source=wo149_county_ladder_sweep,us:county:42103,https://www.pikepa.org/,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=VHX5Aeh70zY,www.youtube.com,youtube,pin-added,owner found via wo190_report.csv,us:county:45085,https://www.sumtercountysc.gov/,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=KE1hRa780GI,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=KE1hRa780GI source=wo149_county_ladder_sweep,us:county:39147,https://senecacountyohio.gov,,,,,
tier3_auto_transcription_queue.txt,https://pueblococo.portal.civicclerk.com/event/6424/media,pueblococo.portal.civicclerk.com,civicclerk,registry,not in MULTI_GOV_HOSTS -- single-tenant vendor host,,https://pueblocounty.gov,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=Xjun9K7WEak,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=Xjun9K7WEak source=wo149_county_ladder_sweep,us:county:55055,https://jeffersoncountywi.gov,,,,,
tier3_auto_transcription_queue.txt,https://youtu.be/XKOPxGb8VwI,youtu.be,youtube,pin,tenant_overrides.csv youtu.be match=XKOPxGb8VwI source=wo149_county_ladder_sweep,us:county:17157,https://randolphcountyil.gov/recorded-meetings/,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/embed/_Ij_eflJJT8?rel=0,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=_Ij_eflJJT8 source=wo149_county_ladder_sweep,us:county:42097,https://northumberlandcountypa.gov/public-meetings-and-agends/,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=qzdE6voYIVg,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=qzdE6voYIVg source=wo149_county_ladder_sweep,us:county:20045,https://www.dgcoks.gov/,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=vWvb9rC0yc4,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=vWvb9rC0yc4 source=wo149_county_ladder_sweep,us:county:27115,https://www.pinecountymn.gov/government/administrator/county_board_agendas_and_minutes.php,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=77Xxd7yCF78,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=77Xxd7yCF78 source=wo149_county_ladder_sweep,us:county:47141,https://putnamcountytn.gov,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=zgtFKwC2fek,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=zgtFKwC2fek source=wo149_county_ladder_sweep,us:county:31079,https://hallcountyne.gov,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=e87vez6YPFo,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=e87vez6YPFo source=wo147_access_ladder_sweep,us:county:47169,https://trousdalecountytn.gov/government/local_government/commission_meeting_agendas_minutes.php,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=XYUUXTXKdVw,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=XYUUXTXKdVw source=wo149_county_ladder_sweep,us:county:35047,https://co.sanmiguel.nm.us/departments/county_manager/meeting_minutes.php,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=lOpI6uo0YSE,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=lOpI6uo0YSE source=wo149_county_ladder_sweep,us:county:42081,https://lycomingcountypa.gov/government/commissioners/draft_agendas_minutes.php,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=mSPtARN27SM,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=mSPtARN27SM source=wo147_access_ladder_sweep,us:county:51007,https://ameliacova.com/departments/boards_and_commissions/agendas_and_minutes.php,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=62ShXhFdEsg,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=62ShXhFdEsg source=wo149_county_ladder_sweep,us:county:01113,https://russellcountyal.gov,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=QMBKJ_-1BCI,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=QMBKJ_-1BCI source=wo147_access_ladder_sweep,us:county:08019,https://www.clearcreekcounty.us,,,,,
tier3_auto_transcription_queue.txt,https://youtu.be/7RIfyUgSBSA,youtu.be,youtube,pin,tenant_overrides.csv youtu.be match=7RIfyUgSBSA source=wo149_county_ladder_sweep,us:county:13199,https://meriwethercountyga.gov,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=7tiaEc49Aho,www.youtube.com,youtube,pin-added,owner found via wo190_report.csv,us:county:51125,https://www.nelsoncounty-va.gov/government/board-of-supervisors/,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=DkCP8ls8rxY,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=DkCP8ls8rxY source=wo149_county_ladder_sweep,us:county:35007,https://co.colfax.nm.us/government/meeting_stream_archive.php,,,,,
tier3_auto_transcription_queue.txt,https://youtu.be/ebBv2Hd5VLk,youtu.be,youtube,pin,tenant_overrides.csv youtu.be match=ebBv2Hd5VLk source=wo149_county_ladder_sweep,us:county:33017,https://straffordcounty.gov/county-information/strafford-county-meeting-videos,,,,,
tier3_auto_transcription_queue.txt,https://youtu.be/zVs2OzysXVk,youtu.be,youtube,pin,tenant_overrides.csv youtu.be match=zVs2OzysXVk source=wo149_county_ladder_sweep,us:county:47147,https://robertsoncountytn.gov/local_government/county_commissioners/county_commission_minutes.php,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=ar7fCh_Js6I,www.youtube.com,youtube,pin-added,owner found via wo149_report.csv,us:county:47153,https://sequatchiecountytn.gov/events.php,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=WK-_IvgmAXo,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=WK-_IvgmAXo source=wo149_county_ladder_sweep,us:county:54027,http://hampshirewv.com/,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=mSsCNen0O2c,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=mSsCNen0O2c source=wo149_county_ladder_sweep,us:county:54061,http://www.co.monongalia.wv.us,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=_tLzvzGYrg4&t=23s,www.youtube.com,youtube,pin-added,owner found via wo149_report.csv,us:county:56035,https://sublettecountywy.gov,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=6bSxgjS0Nos,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=6bSxgjS0Nos source=wo149_county_ladder_sweep,us:county:55035,https://eauclairecounty.gov/board_of_supervisors/agendas_minutes,,,,,
tier3_auto_transcription_queue.txt,https://youtu.be/-a-RpEuUt3Y,youtu.be,youtube,pin,tenant_overrides.csv youtu.be match=-a-RpEuUt3Y source=wo149_county_ladder_sweep,us:county:08065,https://lakecountyco.gov,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=4vl9l6MWEuw,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=4vl9l6MWEuw source=wo147_access_ladder_sweep,us:county:42065,https://www.jeffersoncountypa.gov/,,,,,
tier3_auto_transcription_queue.txt,https://youtu.be/Aeb42Gdp6Nw,youtu.be,youtube,pin,tenant_overrides.csv youtu.be match=Aeb42Gdp6Nw source=wo149_county_ladder_sweep,us:county:17149,https://www.pikecountyil.org/archived-board-meetings-live-stream/,,,,,
tier3_auto_transcription_queue.txt,https://youtu.be/a0lGf-8xa40,youtu.be,youtube,pin,tenant_overrides.csv youtu.be match=a0lGf-8xa40 source=wo149_county_ladder_sweep,us:county:56033,https://www.sheridancountywy.gov/county_government/elected_offices/county_commissioners/agenda_minutes.php,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/live/zRMTdcNOpx4?si=31rFRo8XchKaasP0,www.youtube.com,youtube,pin-added,owner found via jurisdiction_coverage.csv,us:county:17113,https://mcleancountyil.gov,,,,,
tier3_auto_transcription_queue.txt,https://youtu.be/MQKY7v54ixg?t=1454,youtu.be,youtube,pin,tenant_overrides.csv youtu.be match=MQKY7v54ixg source=wo149_county_ladder_sweep,us:county:13039,https://camdencountyga.gov,,,,,
tier3_auto_transcription_queue.txt,https://jodaviesscoil.portal.civicclerk.com/event/2478/media,jodaviesscoil.portal.civicclerk.com,civicclerk,registry,not in MULTI_GOV_HOSTS -- single-tenant vendor host,,https://www.jodaviesscountyil.gov,,,,,
tier3_auto_transcription_queue.txt,https://youtu.be/Wq5iIHC0F3U,youtu.be,youtube,pin,tenant_overrides.csv youtu.be match=Wq5iIHC0F3U source=wo149_county_ladder_sweep,us:county:01039,https://www.covingtoncountyal.gov,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=3eGhsGQ8U0E,www.youtube.com,youtube,no-owner,www.youtube.com is a MULTI_GOV_HOSTS host with no matching pin,,https://kankakeecountyil.gov,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=Fm6d2szosYc,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=Fm6d2szosYc source=wo149_county_ladder_sweep,us:county:27055,https://hocomn.gov/government/board_of_adjustment.php,,,,,
tier3_auto_transcription_queue.txt,https://youtu.be/qVZY4GfKXbk,youtu.be,youtube,pin,tenant_overrides.csv youtu.be match=qVZY4GfKXbk source=wo149_county_ladder_sweep,us:county:22075,https://plaqueminesparish.gov,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=r4soy9scbFc,www.youtube.com,youtube,pin-added,owner found via jurisdiction_coverage.csv,us:county:13245,https://www.augustaga.gov/1393/Government-Meetings-Live,,,,,
tier3_auto_transcription_queue.txt,https://www.youtube.com/watch?v=F7YGekOj36U,www.youtube.com,youtube,pin,tenant_overrides.csv www.youtube.com match=F7YGekOj36U source=wo149_county_ladder_sweep,us:county:13223,https://meetings.municode.com/PublishPage/index?cid=PAULDINGGA&ppid=a023d971-d971-44ac-a411-85d5afa307e1&p=1,,,,,
